D	q
0.001160222755455699	0.15902766326495354
0.0012529400933796269	0.15891510418227078
0.0014117728967061656	0.18705455365384263
0.001540976153617183	0.183208708940663
0.0016880668247503654	0.208999821588817
0.0018261384220079446	0.22665584171362202
0.0019540380916812945	0.24837349769668063
0.0021676463136861093	0.24778394928412928
0.002338286801079807	0.2596203009491244
0.002320916610241255	0.2638531784848883
0.002504958792359383	0.2653174625721558
0.002626886136086575	0.28219593665513587
0.002754494189909103	0.3075673025455647
0.0029073071922021527	0.3030130387406526
0.002971364069935884	0.29268624679352884
0.003183083835766454	0.33376387213540337
0.003253990870168827	0.3257892067431503
0.0034136146766658355	0.3286564931256946
0.0035646848743509717	0.3362940891301918
0.00356652381726506	0.36771745422527274
0.0038737463774086733	0.3326746066752934
0.0039015681807459033	0.363317662380117
0.004006105737894846	0.390284259326129
0.004179356639459159	0.40503402323970317
0.004333007723956244	0.3960840234959677
0.004461720534707691	0.3979829721761079
0.004555208363481685	0.43325644997117074
0.004502583012401076	0.39736043790553705
0.004684875749749072	0.40376615630792456
0.004792742738393695	0.40615462192276675
0.0048654042600842235	0.4009794212801708
0.004947731806851829	0.4134454654880156
0.005147947608836776	0.46008038642463117
0.005167351405314215	0.44857317169625377
0.005435714197767982	0.4246645082401116
0.005525042599412542	0.5073408408381905
0.005725059476187595	0.47068902383640643
0.005793572497640834	0.4914716437537434
0.005679789420696077	0.5178911657925793
0.005975616657544434	0.49698785730270556
0.006127497811640607	0.5322360133603614
0.006234322528492667	0.4732941587349176
0.006213354263460682	0.5250206060653612
0.006355023262994312	0.5217988465769073
0.006442698041469641	0.5502899782406003
0.006416399912016602	0.5476785030933328
0.006664405813443019	0.5158973379423346
0.006578748242941377	0.5736790952815773
0.0068017140733255465	0.5764830556205653
