D	q
5.103368466902073047e-03	2.321825431997897038e-01
5.124544269669300753e-03	2.327981538814565265e-01
5.145720072436528458e-03	2.334137645631232938e-01
5.166895875203757899e-03	2.340293752447901166e-01
5.188071677970987339e-03	2.346449859264569393e-01
5.209247480738213310e-03	2.352605966081237066e-01
5.230423283505442750e-03	2.358762072897905293e-01
5.251599086272672190e-03	2.364918179714573521e-01
5.272774889039899895e-03	2.371074286531241193e-01
5.293950691807129336e-03	2.377230393347909421e-01
5.315126494574357041e-03	2.383386500164577648e-01
5.336302297341584747e-03	2.389542606981245321e-01
5.357478100108814187e-03	2.395698713797913548e-01
5.378653902876043627e-03	2.401854820614581776e-01
5.399829705643271333e-03	2.408010927431250003e-01
5.421005508410499038e-03	2.414167034247917676e-01
5.442181311177728478e-03	2.420323141064585903e-01
5.463357113944957918e-03	2.426479247881254131e-01
5.484532916712183889e-03	2.432635354697921803e-01
5.505708719479413329e-03	2.438791461514590031e-01
5.526884522246642770e-03	2.444947568331258259e-01
5.548060325013870475e-03	2.451103675147925931e-01
5.569236127781099915e-03	2.457259781964594159e-01
5.590411930548327621e-03	2.463415888781262386e-01
5.611587733315555326e-03	2.469571995597930059e-01
5.632763536082784767e-03	2.475728102414598286e-01
5.653939338850014207e-03	2.481884209231266514e-01
5.675115141617241912e-03	2.488040316047934741e-01
5.696290944384469618e-03	2.494196422864602414e-01
5.717466747151699058e-03	2.500352529681270641e-01
5.738642549918928498e-03	2.506508636497938869e-01
5.759818352686154469e-03	2.512664743314606541e-01
5.780994155453383909e-03	2.518820850131274769e-01
5.802169958220613349e-03	2.524976956947942996e-01
5.823345760987841055e-03	2.531133063764610669e-01
5.844521563755070495e-03	2.537289170581278896e-01
5.865697366522298201e-03	2.543445277397947124e-01
5.886873169289527641e-03	2.549601384214615352e-01
5.908048972056755346e-03	2.555757491031283024e-01
5.929224774823984787e-03	2.561913597847951252e-01
5.950400577591212492e-03	2.568069704664619479e-01
5.971576380358440198e-03	2.574225811481287152e-01
5.992752183125669638e-03	2.580381918297955379e-01
6.013927985892899078e-03	2.586538025114623607e-01
6.035103788660125049e-03	2.592694131931291279e-01
