D	q
2.421535483471326175e-03	8.159897070312502332e-02
2.447025330665760640e-03	8.202054658274340881e-02
2.472515177860195972e-03	8.244212246236179431e-02
2.498005025054631303e-03	8.286369834198017981e-02
2.523494872249064901e-03	8.328527422159855143e-02
2.548984719443500233e-03	8.370685010121693692e-02
2.574474566637935564e-03	8.412842598083532242e-02
2.599964413832370029e-03	8.455000186045370791e-02
2.625454261026805361e-03	8.497157774007209341e-02
2.650944108221240693e-03	8.539315361969047891e-02
2.676433955415675157e-03	8.581472949930886440e-02
2.701923802610110489e-03	8.623630537892724990e-02
2.727413649804545821e-03	8.665788125854563539e-02
2.752903496998980286e-03	8.707945713816402089e-02
2.778393344193415618e-03	8.750103301778240639e-02
2.803883191387850950e-03	8.792260889740079188e-02
2.829373038582284547e-03	8.834418477701916350e-02
2.854862885776719879e-03	8.876576065663754900e-02
2.880352732971155211e-03	8.918733653625593449e-02
2.905842580165589675e-03	8.960891241587431999e-02
2.931332427360025007e-03	9.003048829549270549e-02
2.956822274554460339e-03	9.045206417511109098e-02
2.982312121748894804e-03	9.087364005472947648e-02
3.007801968943330136e-03	9.129521593434786197e-02
3.033291816137765468e-03	9.171679181396624747e-02
3.058781663332199932e-03	9.213836769358463297e-02
3.084271510526635264e-03	9.255994357320301846e-02
3.109761357721070596e-03	9.298151945282140396e-02
3.135251204915505061e-03	9.340309533243978946e-02
3.160741052109940392e-03	9.382467121205817495e-02
3.186230899304375724e-03	9.424624709167656045e-02
3.211720746498810189e-03	9.466782297129494594e-02
3.237210593693245521e-03	9.508939885091333144e-02
3.262700440887679985e-03	9.551097473053171694e-02
3.288190288082115317e-03	9.593255061015010243e-02
3.313680135276550649e-03	9.635412648976848793e-02
3.339169982470985114e-03	9.677570236938687342e-02
3.364659829665420446e-03	9.719727824900525892e-02
3.390149676859855778e-03	9.761885412862364442e-02
3.415639524054290242e-03	9.804043000824202991e-02
3.441129371248725574e-03	9.846200588786041541e-02
3.466619218443160906e-03	9.888358176747880091e-02
3.492109065637595371e-03	9.930515764709718640e-02
3.517598912832030703e-03	9.972673352671557190e-02
3.543088760026466034e-03	1.001483094063339574e-01
3.568578607220900499e-03	1.005698852859523429e-01
3.594068454415335831e-03	1.009914611655707284e-01
3.619558301609771163e-03	1.014130370451891139e-01
3.645048148804205627e-03	1.018346129248074994e-01
3.670537995998640959e-03	1.022561888044258849e-01
3.696027843193076291e-03	1.026777646840442704e-01
3.721517690387509888e-03	1.030993405636626420e-01
3.747007537581945220e-03	1.035209164432810275e-01
3.772497384776380552e-03	1.039424923228994130e-01
3.797987231970815884e-03	1.043640682025178124e-01
3.823477079165251216e-03	1.047856440821361979e-01
3.848966926359686548e-03	1.052072199617545833e-01
3.874456773554119278e-03	1.056287958413729411e-01
3.899946620748554610e-03	1.060503717209913266e-01
3.925436467942989942e-03	1.064719476006097121e-01
3.950926315137424406e-03	1.068935234802280976e-01
3.976416162331859738e-03	1.073150993598464831e-01
4.001906009526295070e-03	1.077366752394648686e-01
4.027395856720729535e-03	1.081582511190832541e-01
4.052885703915164867e-03	1.085798269987016396e-01
4.078375551109600199e-03	1.090014028783200251e-01
4.103865398304034663e-03	1.094229787579384106e-01
4.129355245498469995e-03	1.098445546375567961e-01
4.154845092692905327e-03	1.102661305171751815e-01
4.180334939887339792e-03	1.106877063967935670e-01
4.205824787081775123e-03	1.111092822764119525e-01
4.231314634276210455e-03	1.115308581560303380e-01
4.256804481470644920e-03	1.119524340356487235e-01
4.282294328665080252e-03	1.123740099152671090e-01
4.307784175859515584e-03	1.127955857948854945e-01
4.333274023053950048e-03	1.132171616745038800e-01
4.358763870248385380e-03	1.136387375541222655e-01
4.384253717442820712e-03	1.140603134337406510e-01
4.409743564637255177e-03	1.144818893133590365e-01
4.435233411831690509e-03	1.149034651929774220e-01
4.460723259026125841e-03	1.153250410725958075e-01
4.486213106220560305e-03	1.157466169522141930e-01
4.511702953414995637e-03	1.161681928318325785e-01
4.537192800609430969e-03	1.165897687114509640e-01
4.562682647803865434e-03	1.170113445910693495e-01
4.588172494998300766e-03	1.174329204706877350e-01
4.613662342192736097e-03	1.178544963503061205e-01
4.639152189387170562e-03	1.182760722299245060e-01
4.664642036581605894e-03	1.186976481095428915e-01
4.690131883776041226e-03	1.191192239891612770e-01
4.715621730970475690e-03	1.195407998687796625e-01
4.741111578164911022e-03	1.199623757483980480e-01
4.766601425359346354e-03	1.203839516280164335e-01
4.792091272553780819e-03	1.208055275076348190e-01
4.817581119748216151e-03	1.212271033872532044e-01
4.843070966942651483e-03	1.216486792668715899e-01
4.868560814137085947e-03	1.220702551464899754e-01
4.894050661331521279e-03	1.224918310261083609e-01
4.919540508525956611e-03	1.229134069057267464e-01
4.945030355720391076e-03	1.233349827853451319e-01
4.970520202914826408e-03	1.237565586649635174e-01
4.996010050109261739e-03	1.241781345445819029e-01
5.021499897303696204e-03	1.245997104242002884e-01
5.046989744498129801e-03	1.250212863038186462e-01
5.072479591692565133e-03	1.254428621834370317e-01
5.097969438886999598e-03	1.258644380630554171e-01
5.123459286081434930e-03	1.262860139426738026e-01
5.148949133275870262e-03	1.267075898222921881e-01
5.174438980470304726e-03	1.271291657019105736e-01
5.199928827664740058e-03	1.275507415815289591e-01
5.225418674859175390e-03	1.279723174611473446e-01
5.250908522053609855e-03	1.283938933407657301e-01
5.276398369248045186e-03	1.288154692203841156e-01
5.301888216442480518e-03	1.292370451000025011e-01
5.327378063636914983e-03	1.296586209796208866e-01
5.352867910831351182e-03	1.300801968592392721e-01
5.378357758025785647e-03	1.305017727388576576e-01
5.403847605220220111e-03	1.309233486184760431e-01
5.429337452414654576e-03	1.313449244980944286e-01
5.454827299609090775e-03	1.317665003777128141e-01
5.480317146803525240e-03	1.321880762573311996e-01
5.505806993997959704e-03	1.326096521369495851e-01
5.531296841192395904e-03	1.330312280165679706e-01
5.556786688386830368e-03	1.334528038961863561e-01
5.582276535581264833e-03	1.338743797758047416e-01
5.607766382775701032e-03	1.342959556554231271e-01
5.633256229970135497e-03	1.347175315350415126e-01
5.658746077164569961e-03	1.351391074146598981e-01
5.684235924359006160e-03	1.355606832942782836e-01
5.709725771553440625e-03	1.359822591738966691e-01
5.735215618747875090e-03	1.364038350535150546e-01
5.760705465942311289e-03	1.368254109331334401e-01
5.786195313136745753e-03	1.372469868127518255e-01
5.811685160331180218e-03	1.376685626923702110e-01
5.837175007525616417e-03	1.380901385719885965e-01
5.862664854720050882e-03	1.385117144516069820e-01
5.888154701914485346e-03	1.389332903312253675e-01
5.913644549108921546e-03	1.393548662108437530e-01
5.939134396303356010e-03	1.397764420904621385e-01
5.964624243497790475e-03	1.401980179700805240e-01
5.990114090692226674e-03	1.406195938496989095e-01
6.015603937886661139e-03	1.410411697293172950e-01
6.041093785081095603e-03	1.414627456089356805e-01
6.066583632275531802e-03	1.418843214885540660e-01
6.092073479469966267e-03	1.423058973681724515e-01
6.117563326664400732e-03	1.427274732477908370e-01
6.143053173858836931e-03	1.431490491274092225e-01
6.168543021053271395e-03	1.435706250070276080e-01
6.194032868247705860e-03	1.439922008866459935e-01
6.219522715442142059e-03	1.444137767662643790e-01
6.245012562636574789e-03	1.448353526458827367e-01
6.270502409831009254e-03	1.452569285255011222e-01
6.295992257025445453e-03	1.456785044051195077e-01
6.321482104219879918e-03	1.461000802847378932e-01
6.346971951414314382e-03	1.465216561643562787e-01
6.372461798608750581e-03	1.469432320439746642e-01
6.397951645803185046e-03	1.473648079235930497e-01
6.423441492997619510e-03	1.477863838032114352e-01
6.448931340192055710e-03	1.482079596828298207e-01
6.474421187386490174e-03	1.486295355624482062e-01
6.499911034580924639e-03	1.490511114420665917e-01
6.525400881775360838e-03	1.494726873216849772e-01
6.550890728969795303e-03	1.498942632013033627e-01
6.576380576164229767e-03	1.503158390809217482e-01
6.601870423358665967e-03	1.507374149605401337e-01
6.627360270553100431e-03	1.511589908401585192e-01
6.652850117747534896e-03	1.515805667197769047e-01
6.678339964941971095e-03	1.520021425993952902e-01
6.703829812136405560e-03	1.524237184790136757e-01
6.729319659330840024e-03	1.528452943586320611e-01
6.754809506525276223e-03	1.532668702382504466e-01
6.780299353719710688e-03	1.536884461178688321e-01
6.805789200914145153e-03	1.541100219974872176e-01
6.831279048108581352e-03	1.545315978771056031e-01
6.856768895303015816e-03	1.549531737567239886e-01
6.882258742497450281e-03	1.553747496363423741e-01
6.907748589691886480e-03	1.557963255159607596e-01
6.933238436886320945e-03	1.562179013955791451e-01
6.958728284080755409e-03	1.566394772751975306e-01
6.984218131275191609e-03	1.570610531548159161e-01
7.009707978469626073e-03	1.574826290344343016e-01
7.035197825664060538e-03	1.579042049140526871e-01
7.060687672858496737e-03	1.583257807936710726e-01
7.086177520052931202e-03	1.587473566732894581e-01
7.111667367247365666e-03	1.591689325529078436e-01
7.137157214441801865e-03	1.595905084325262291e-01
7.162647061636236330e-03	1.600120843121446146e-01
7.188136908830670795e-03	1.604336601917630001e-01
7.213626756025106994e-03	1.608552360713813856e-01
7.239116603219541458e-03	1.612768119509997711e-01
7.264606450413975923e-03	1.616983878306181566e-01
7.290096297608412122e-03	1.621199637102365421e-01
7.315586144802846587e-03	1.625415395898549276e-01
7.341075991997281051e-03	1.629631154694733131e-01
7.366565839191717251e-03	1.633846913490916986e-01
7.392055686386151715e-03	1.638062672287100840e-01
7.417545533580584445e-03	1.642278431083284418e-01
7.443035380775020644e-03	1.646494189879468273e-01
7.468525227969455109e-03	1.650709948675652128e-01
7.494015075163889573e-03	1.654925707471835983e-01
7.519504922358325773e-03	1.659141466268019838e-01
7.544994769552760237e-03	1.663357225064203693e-01
7.570484616747196437e-03	1.667572983860387825e-01
7.595974463941632636e-03	1.671788742656571680e-01
7.621464311136067100e-03	1.676004501452755535e-01
7.646954158330501565e-03	1.680220260248939390e-01
7.672444005524937764e-03	1.684436019045123245e-01
7.697933852719372229e-03	1.688651777841307100e-01
7.723423699913804959e-03	1.692867536637490677e-01
7.748913547108241158e-03	1.697083295433674532e-01
7.774403394302675623e-03	1.701299054229858387e-01
7.799893241497110087e-03	1.705514813026042242e-01
7.825383088691545419e-03	1.709730571822226097e-01
7.850872935885981618e-03	1.713946330618409952e-01
7.876362783080414348e-03	1.718162089414593807e-01
7.901852630274850547e-03	1.722377848210777662e-01
7.927342477469286747e-03	1.726593607006961517e-01
7.952832324663719477e-03	1.730809365803145372e-01
7.978322171858155676e-03	1.735025124599329227e-01
8.003812019052591875e-03	1.739240883395513082e-01
8.029301866247024605e-03	1.743456642191696937e-01
8.054791713441460804e-03	1.747672400987880792e-01
8.080281560635897004e-03	1.751888159784064647e-01
8.105771407830329733e-03	1.756103918580248502e-01
8.131261255024765933e-03	1.760319677376432357e-01
8.156751102219202132e-03	1.764535436172616212e-01
8.182240949413634862e-03	1.768751194968800067e-01
8.207730796608071061e-03	1.772966953764983922e-01
8.233220643802507260e-03	1.777182712561167777e-01
8.258710490996939990e-03	1.781398471357351632e-01
8.284200338191376189e-03	1.785614230153535487e-01
8.309690185385812389e-03	1.789829988949719342e-01
8.335180032580245119e-03	1.794045747745903197e-01
8.360669879774681318e-03	1.798261506542087051e-01
8.386159726969117517e-03	1.802477265338270906e-01
8.411649574163550247e-03	1.806693024134454761e-01
8.437139421357986446e-03	1.810908782930638616e-01
8.462629268552422646e-03	1.815124541726822471e-01
8.488119115746855375e-03	1.819340300523006326e-01
8.513608962941291575e-03	1.823556059319190181e-01
8.539098810135727774e-03	1.827771818115374036e-01
8.564588657330160504e-03	1.831987576911557891e-01
8.590078504524596703e-03	1.836203335707741746e-01
8.615568351719032902e-03	1.840419094503925601e-01
8.641058198913465632e-03	1.844634853300109456e-01
8.666548046107901832e-03	1.848850612096293311e-01
8.692037893302338031e-03	1.853066370892477166e-01
8.717527740496770761e-03	1.857282129688661021e-01
8.743017587691206960e-03	1.861497888484844876e-01
8.768507434885643159e-03	1.865713647281028731e-01
8.793997282080075889e-03	1.869929406077212586e-01
8.819487129274512088e-03	1.874145164873396441e-01
8.844976976468948288e-03	1.878360923669580296e-01
8.870466823663381017e-03	1.882576682465764151e-01
8.895956670857817217e-03	1.886792441261948006e-01
8.921446518052249947e-03	1.891008200058131583e-01
8.946936365246686146e-03	1.895223958854315438e-01
8.972426212441122345e-03	1.899439717650499293e-01
8.997916059635555075e-03	1.903655476446683148e-01
9.023405906829991274e-03	1.907871235242867003e-01
9.048895754024427474e-03	1.912086994039050858e-01
9.074385601218860203e-03	1.916302752835234713e-01
9.099875448413296403e-03	1.920518511631418568e-01
9.125365295607732602e-03	1.924734270427602423e-01
9.150855142802165332e-03	1.928950029223786278e-01
9.176344989996601531e-03	1.933165788019970133e-01
9.201834837191037730e-03	1.937381546816153988e-01
9.227324684385470460e-03	1.941597305612337843e-01
9.252814531579906659e-03	1.945813064408521698e-01
9.278304378774342859e-03	1.950028823204705553e-01
9.303794225968775589e-03	1.954244582000889408e-01
9.329284073163211788e-03	1.958460340797073262e-01
9.354773920357647987e-03	1.962676099593257117e-01
9.380263767552080717e-03	1.966891858389440972e-01
9.405753614746516916e-03	1.971107617185624827e-01
9.431243461940953116e-03	1.975323375981808682e-01
9.456733309135385845e-03	1.979539134777992537e-01
9.482223156329822045e-03	1.983754893574176392e-01
9.507713003524258244e-03	1.987970652370360247e-01
9.533202850718690974e-03	1.992186411166544102e-01
9.558692697913127173e-03	1.996402169962727957e-01
9.584182545107563372e-03	2.000617928758911812e-01
9.609672392301996102e-03	2.004833687555095667e-01
9.635162239496432302e-03	2.009049446351279522e-01
9.660652086690868501e-03	2.013265205147463377e-01
9.686141933885301231e-03	2.017480963943647232e-01
9.711631781079737430e-03	2.021696722739831087e-01
9.737121628274173629e-03	2.025912481536014942e-01
9.762611475468606359e-03	2.030128240332198797e-01
9.788101322663042558e-03	2.034343999128382652e-01
9.813591169857478758e-03	2.038559757924566507e-01
9.839081017051911487e-03	2.042775516720750362e-01
9.864570864246347687e-03	2.046991275516934217e-01
9.890060711440783886e-03	2.051207034313118072e-01
9.915550558635216616e-03	2.055422793109301927e-01
9.941040405829652815e-03	2.059638551905485782e-01
9.966530253024089014e-03	2.063854310701669637e-01
9.992020100218521744e-03	2.068070069497853491e-01
1.001750994741295794e-02	2.072285828294037346e-01
1.004299979460739414e-02	2.076501587090221201e-01
1.006848964180182687e-02	2.080717345886405056e-01
1.009397948899625960e-02	2.084933104682588634e-01
1.011946933619069580e-02	2.089148863478772489e-01
1.014495918338513200e-02	2.093364622274956344e-01
1.017044903057956473e-02	2.097580381071140199e-01
1.019593887777400093e-02	2.101796139867324054e-01
1.022142872496843713e-02	2.106011898663507909e-01
1.024691857216286986e-02	2.110227657459691764e-01
1.027240841935730606e-02	2.114443416255875619e-01
1.029789826655174226e-02	2.118659175052059473e-01
1.032338811374617499e-02	2.122874933848243328e-01
1.034887796094061119e-02	2.127090692644427183e-01
1.037436780813504739e-02	2.131306451440611038e-01
1.039985765532948012e-02	2.135522210236794893e-01
1.042534750252391632e-02	2.139737969032978748e-01
1.045083734971835251e-02	2.143953727829162603e-01
1.047632719691278524e-02	2.148169486625346458e-01
1.050181704410722144e-02	2.152385245421530313e-01
1.052730689130165764e-02	2.156601004217714168e-01
1.055279673849609037e-02	2.160816763013898023e-01
1.057828658569052657e-02	2.165032521810081878e-01
1.060377643288496277e-02	2.169248280606265733e-01
1.062926628007939550e-02	2.173464039402449588e-01
1.065475612727383170e-02	2.177679798198633443e-01
1.068024597446826790e-02	2.181895556994817298e-01
1.070573582166270063e-02	2.186111315791001153e-01
1.073122566885713683e-02	2.190327074587185008e-01
1.075671551605157303e-02	2.194542833383368863e-01
1.078220536324600576e-02	2.198758592179552718e-01
1.080769521044044196e-02	2.202974350975736573e-01
1.083318505763487816e-02	2.207190109771920428e-01
1.085867490482931089e-02	2.211405868568104283e-01
1.088416475202374709e-02	2.215621627364288138e-01
1.090965459921818329e-02	2.219837386160471993e-01
1.093514444641261601e-02	2.224053144956655848e-01
1.096063429360705221e-02	2.228268903752839702e-01
1.098612414080148841e-02	2.232484662549023557e-01
1.101161398799592114e-02	2.236700421345207412e-01
1.103710383519035734e-02	2.240916180141391267e-01
1.106259368238479354e-02	2.245131938937575122e-01
1.108808352957922627e-02	2.249347697733758977e-01
1.111357337677366247e-02	2.253563456529942832e-01
1.113906322396809867e-02	2.257779215326126687e-01
1.116455307116253140e-02	2.261994974122310542e-01
1.119004291835696760e-02	2.266210732918494397e-01
1.121553276555140380e-02	2.270426491714678252e-01
1.124102261274583653e-02	2.274642250510862107e-01
1.126651245994027273e-02	2.278858009307045962e-01
1.129200230713470546e-02	2.283073768103229539e-01
1.131749215432914166e-02	2.287289526899413394e-01
1.134298200152357786e-02	2.291505285695597249e-01
1.136847184871801059e-02	2.295721044491781104e-01
1.139396169591244679e-02	2.299936803287964959e-01
1.141945154310688298e-02	2.304152562084148814e-01
1.144494139030131571e-02	2.308368320880332669e-01
1.147043123749575191e-02	2.312584079676516524e-01
1.149592108469018811e-02	2.316799838472700379e-01
1.152141093188462084e-02	2.321015597268884234e-01
1.154690077907905704e-02	2.325231356065068089e-01
1.157239062627349324e-02	2.329447114861251944e-01
1.159788047346792597e-02	2.333662873657435799e-01
1.162337032066236217e-02	2.337878632453619654e-01
1.164886016785679837e-02	2.342094391249803509e-01
1.167435001505123110e-02	2.346310150045987364e-01
1.169983986224566730e-02	2.350525908842171219e-01
1.172532970944010350e-02	2.354741667638355074e-01
1.175081955663453623e-02	2.358957426434538929e-01
1.177630940382897243e-02	2.363173185230722784e-01
1.180179925102340863e-02	2.367388944026906639e-01
1.182728909821784136e-02	2.371604702823090494e-01
1.185277894541227756e-02	2.375820461619274349e-01
1.187826879260671376e-02	2.380036220415458204e-01
1.190375863980114648e-02	2.384251979211642058e-01
1.192924848699558268e-02	2.388467738007825913e-01
1.195473833419001888e-02	2.392683496804009768e-01
1.198022818138445161e-02	2.396899255600193623e-01
1.200571802857888781e-02	2.401115014396377478e-01
1.203120787577332401e-02	2.405330773192561333e-01
1.205669772296775674e-02	2.409546531988745188e-01
1.208218757016219294e-02	2.413762290784929043e-01
1.210767741735662914e-02	2.417978049581112898e-01
1.213316726455106187e-02	2.422193808377296753e-01
1.215865711174549807e-02	2.426409567173480608e-01
1.218414695893993427e-02	2.430625325969664463e-01
1.220963680613436700e-02	2.434841084765848318e-01
1.223512665332880320e-02	2.439056843562032173e-01
1.226061650052323940e-02	2.443272602358216028e-01
1.228610634771767213e-02	2.447488361154399883e-01
1.231159619491210833e-02	2.451704119950583738e-01
1.233708604210654453e-02	2.455919878746767593e-01
1.236257588930097726e-02	2.460135637542951448e-01
1.238806573649541345e-02	2.464351396339135303e-01
1.241355558368984965e-02	2.468567155135319158e-01
1.243904543088428238e-02	2.472782913931503013e-01
1.246453527807871511e-02	2.476998672727686590e-01
1.249002512527315131e-02	2.481214431523870445e-01
1.251551497246758751e-02	2.485430190320054300e-01
1.254100481966202024e-02	2.489645949116238155e-01
1.256649466685645644e-02	2.493861707912422010e-01
1.259198451405089264e-02	2.498077466708605865e-01
1.261747436124532537e-02	2.502293225504789720e-01
1.264296420843976157e-02	2.506508984300973575e-01
1.266845405563419777e-02	2.510724743097157430e-01
1.269394390282863050e-02	2.514940501893341285e-01
1.271943375002306670e-02	2.519156260689525140e-01
