D	q
3.846034799998337885e-04	9.430845268592752406e-02
3.888768519998316020e-04	9.469286395848855453e-02
3.931502239998298492e-04	9.507727523104961276e-02
3.974235959998280963e-04	9.546168650361065711e-02
4.016969679998261267e-04	9.584609777617170145e-02
4.059703399998243738e-04	9.623050904873275968e-02
4.102437119998224042e-04	9.661492032129379015e-02
4.145170839998206513e-04	9.699933159385484838e-02
4.187904559998188985e-04	9.738374286641589272e-02
4.230638279998169288e-04	9.776815413897693707e-02
4.273371999998151760e-04	9.815256541153799530e-02
4.316105719998134232e-04	9.853697668409903965e-02
4.358839439998114535e-04	9.892138795666008400e-02
4.401573159998094838e-04	9.930579922922112834e-02
4.444306879998077310e-04	9.969021050178217269e-02
4.487040599998059782e-04	1.000746217743432309e-01
4.529774319998040085e-04	1.004590330469042753e-01
4.572508039998022557e-04	1.008434443194653196e-01
4.615241759998005028e-04	1.012278555920263778e-01
4.657975479997985332e-04	1.016122668645874083e-01
4.700709199997967803e-04	1.019966781371484665e-01
4.743442919997948107e-04	1.023810894097095109e-01
4.786176639997930578e-04	1.027655006822705552e-01
4.828910359997913050e-04	1.031499119548316135e-01
4.871644079997891185e-04	1.035343232273926439e-01
4.914377799997873657e-04	1.039187344999537022e-01
4.957111519997856128e-04	1.043031457725147465e-01
4.999845239997836432e-04	1.046875570450757909e-01
5.042578959997818903e-04	1.050719683176368491e-01
5.085312679997799207e-04	1.054563795901978795e-01
5.128046399997781678e-04	1.058407908627589378e-01
5.170780119997764150e-04	1.062252021353199821e-01
5.213513839997744453e-04	1.066096134078810265e-01
5.256247559997726925e-04	1.069940246804420847e-01
5.298981279997707228e-04	1.073784359530031152e-01
5.341714999997689700e-04	1.077628472255641734e-01
5.384448719997670003e-04	1.081472584981252177e-01
5.427182439997652475e-04	1.085316697706862621e-01
5.469916159997634947e-04	1.089160810432473203e-01
5.512649879997615250e-04	1.093004923158083508e-01
5.555383599997597722e-04	1.096849035883694090e-01
5.598117319997578025e-04	1.100693148609304534e-01
5.640851039997560497e-04	1.104537261334914977e-01
5.683584759997542969e-04	1.108381374060525559e-01
5.726318479997523272e-04	1.112225486786136003e-01
5.769052199997503575e-04	1.116069599511746446e-01
5.811785919997486047e-04	1.119913712237356890e-01
5.854519639997466350e-04	1.123757824962967333e-01
5.897253359997448822e-04	1.127601937688577916e-01
5.939987079997431293e-04	1.131446050414188359e-01
5.982720799997411597e-04	1.135290163139798802e-01
6.025454519997394068e-04	1.139134275865409246e-01
6.068188239997374372e-04	1.142978388591019689e-01
6.110921959997356843e-04	1.146822501316630272e-01
6.153655679997339315e-04	1.150666614042240715e-01
6.196389399997319618e-04	1.154510726767851159e-01
6.239123119997302090e-04	1.158354839493461741e-01
6.281856839997282393e-04	1.162198952219072046e-01
6.324590559997264865e-04	1.166043064944682628e-01
6.367324279997245168e-04	1.169887177670293071e-01
6.410057999997227640e-04	1.173731290395903515e-01
6.452791719997210112e-04	1.177575403121514097e-01
6.495525439997190415e-04	1.181419515847124402e-01
6.538259159997172887e-04	1.185263628572734984e-01
6.580992879997153190e-04	1.189107741298345428e-01
6.623726599997135662e-04	1.192951854023955871e-01
6.666460319997118134e-04	1.196795966749566453e-01
6.709194039997096268e-04	1.200640079475176758e-01
6.751927759997078740e-04	1.204484192200787340e-01
6.794661479997061212e-04	1.208328304926397784e-01
6.837395199997041515e-04	1.212172417652008227e-01
6.880128919997023987e-04	1.216016530377618809e-01
6.922862639997004290e-04	1.219860643103229114e-01
6.965596359996986762e-04	1.223704755828839696e-01
7.008330079996969234e-04	1.227548868554450279e-01
7.051063799996949537e-04	1.231392981280060583e-01
7.093797519996932009e-04	1.235237094005671166e-01
7.136531239996912312e-04	1.239081206731281470e-01
7.179264959996894784e-04	1.242925319456892053e-01
7.221998679996877255e-04	1.246769432182502635e-01
7.264732399996857558e-04	1.250613544908112940e-01
7.307466119996840030e-04	1.254457657633723522e-01
7.350199839996820333e-04	1.258301770359333827e-01
7.392933559996802805e-04	1.262145883084944409e-01
7.435667279996785277e-04	1.265989995810554991e-01
7.478400999996765580e-04	1.269834108536165296e-01
7.521134719996748052e-04	1.273678221261775878e-01
7.563868439996726187e-04	1.277522333987386183e-01
7.606602159996708658e-04	1.281366446712996765e-01
7.649335879996693299e-04	1.285210559438607347e-01
7.692069599996671433e-04	1.289054672164217652e-01
7.734803319996653905e-04	1.292898784889828234e-01
7.777537039996634208e-04	1.296742897615438539e-01
7.820270759996616680e-04	1.300587010341049121e-01
7.863004479996599152e-04	1.304431123066659703e-01
7.905738199996579455e-04	1.308275235792270008e-01
7.948471919996561927e-04	1.312119348517880590e-01
7.991205639996542230e-04	1.315963461243490895e-01
8.033939359996524702e-04	1.319807573969101477e-01
8.076673079996507174e-04	1.323651686694712060e-01
8.119406799996487477e-04	1.327495799420322364e-01
8.162140519996469949e-04	1.331339912145932947e-01
