D	q
0.0012230702967509217	0.16094619677370975
0.0014365779256571322	0.1688863783182863
0.0015528925048336297	0.1804538283215292
0.0017211026294547632	0.18716523538412302
0.0018328667229706936	0.1979352256283471
0.00201471065708535	0.20465314593434678
0.00221287858688946	0.2201372596649648
0.002350750383859636	0.22640342223526844
0.0024531646393966136	0.23276390608286796
0.0026217325008329444	0.24853965876510956
0.002780948322976454	0.25599630844895477
0.0028829499320693034	0.267102310264345
0.0030649378809713365	0.27451062440748664
0.0033187586774385772	0.28612929454852637
0.0033860204280750698	0.2934540476771387
0.003577375887319426	0.30710626281758635
0.0038037483536735085	0.3111774224729737
0.003968823121742023	0.323513274030187
0.004118534304698904	0.33201935929671084
0.004165119225445725	0.33668789672059507
0.004407664615839875	0.3468962288882924
0.004402236676458314	0.3578475138421816
0.004673304856202596	0.3734256913234278
0.0050087656169549456	0.38355564864093056
0.004997520096760371	0.39264990406531564
0.005311593338209387	0.4020015329908443
0.005451646020015565	0.4206449498247822
0.005695162974131614	0.4327231686222708
