D   q
0.0015738953665610437	0.04088391977959728
0.00164925259024826	0.04993204357949182
0.0022399082366889914	0.0785075333766737
0.0034565337594756962	0.09386203728399278
0.003356631206132878	0.10151982539161748
0.004790136609334749	0.110406953743015
0.004024387153410385	0.12041187180550714
0.005052642818124163	0.13165768871297504
0.004458383753051099	0.13811057104403798
0.004555265815104897	0.14685401655624192
0.006334651794296309	0.15863216532036908
0.005169412416218981	0.16918108989833183
0.006443072101747742	0.1760203051912646
0.006408889436949527	0.17894203533993364
0.00610117417265192	0.18742641148798214
0.008180696513948099	0.20471249796941507
0.006961196411915475	0.2071119823617547
0.007419431803372811	0.2209461117560138
0.00875585476377558	0.23440423785216577
0.0072864237911458365	0.24800611353506957
0.010680716690598691	0.2550157683425253
0.009161254198613092	0.2745068759391309
0.00796391860047779	0.2815941218054607
0.009012353870008425	0.28280215534181885
0.00970964953003437	0.30249175454627597
0.011012922790880049	0.3382545795296154
0.011015160402832944	0.34434257632027293
0.011609394615235488	0.34582872758051364
0.010952011881026683	0.38706498876830414
0.011099535786377025	0.4203112592575354
