x	 y
4.691409265958430136e-02	0.000000000000000000e+00
4.894893360199249061e-02	1.691355834916499074e-05
5.098377454440067291e-02	3.382711669832992726e-05
5.301861548680886216e-02	5.074067504749491800e-05
5.505345642921704447e-02	6.765423339665985452e-05
5.708829737162523371e-02	8.456779174582484526e-05
5.912313831403341602e-02	1.014813500949897276e-04
6.115797925644160526e-02	1.183949084441547183e-04
6.319282019884979451e-02	1.353084667933197090e-04
6.522766114125796988e-02	1.522220251424845914e-04
6.726250208366615913e-02	1.691355834916495821e-04
6.929734302607434837e-02	1.860491418408145728e-04
7.133218396848253762e-02	2.029627001899795636e-04
7.336702491089072686e-02	2.198762585391445543e-04
7.540186585329891611e-02	2.367898168883095450e-04
7.743670679570709148e-02	2.537033752374744273e-04
7.947154773811528072e-02	2.706169335866394181e-04
8.150638868052346997e-02	2.875304919358044088e-04
8.354122962293164534e-02	3.044440502849692911e-04
8.557607056533983458e-02	3.213576086341342819e-04
8.761091150774802383e-02	3.382711669832992726e-04
8.964575245015621308e-02	3.551847253324642633e-04
9.168059339256440232e-02	3.720982836816292541e-04
9.371543433497259157e-02	3.890118420307942448e-04
9.575027527738078081e-02	4.059254003799592355e-04
9.778511621978895618e-02	4.228389587291241179e-04
9.981995716219714543e-02	4.397525170782891086e-04
1.018547981046053208e-01	4.566660754274539909e-04
1.038896390470135100e-01	4.735796337766189816e-04
1.059244799894216993e-01	4.904931921257839724e-04
1.079593209318298885e-01	5.074067504749489631e-04
1.099941618742380778e-01	5.243203088241139538e-04
1.120290028166462670e-01	5.412338671732789446e-04
1.140638437590544563e-01	5.581474255224439353e-04
1.160986847014626455e-01	5.750609838716088176e-04
1.181335256438708070e-01	5.919745422207736999e-04
1.201683665862789963e-01	6.088881005699386907e-04
1.222032075286871855e-01	6.258016589191036814e-04
1.242380484710953747e-01	6.427152172682686722e-04
1.262728894135035640e-01	6.596287756174336629e-04
1.283077303559117532e-01	6.765423339665986536e-04
1.303425712983199425e-01	6.934558923157636444e-04
1.323774122407281317e-01	7.103694506649286351e-04
1.344122531831363210e-01	7.272830090140936258e-04
1.364470941255444825e-01	7.441965673632583997e-04
1.384819350679526717e-01	7.611101257124233905e-04
1.405167760103608610e-01	7.780236840615883812e-04
1.425516169527690502e-01	7.949372424107533719e-04
1.445864578951772395e-01	8.118508007599183627e-04
1.466212988375854287e-01	8.287643591090833534e-04
1.486561397799936179e-01	8.456779174582481273e-04
1.506909807224018072e-01	8.625914758074131180e-04
1.527258216648099964e-01	8.795050341565781088e-04
1.547606626072181579e-01	8.964185925057428827e-04
1.567955035496263472e-01	9.133321508549078734e-04
1.588303444920345364e-01	9.302457092040728641e-04
1.608651854344427257e-01	9.471592675532378549e-04
1.629000263768509149e-01	9.640728259024028456e-04
1.649348673192591042e-01	9.809863842515677279e-04
1.669697082616672934e-01	9.978999426007327186e-04
1.690045492040754826e-01	1.014813500949897709e-03
1.710393901464836719e-01	1.031727059299062700e-03
1.730742310888918334e-01	1.048640617648227691e-03
1.751090720313000226e-01	1.065554175997392682e-03
1.771439129737082119e-01	1.082467734346557672e-03
1.791787539161164011e-01	1.099381292695722663e-03
1.812135948585245904e-01	1.116294851044887654e-03
1.832484358009327796e-01	1.133208409394052645e-03
1.852832767433409689e-01	1.150121967743217635e-03
1.873181176857491304e-01	1.167035526092382192e-03
1.893529586281573196e-01	1.183949084441547183e-03
1.913877995705655088e-01	1.200862642790712174e-03
1.934226405129736981e-01	1.217776201139877165e-03
1.954574814553818873e-01	1.234689759489042155e-03
1.974923223977900766e-01	1.251603317838207146e-03
1.995271633401982658e-01	1.268516876187372137e-03
2.015620042826064551e-01	1.285430434536537127e-03
2.035968452250146443e-01	1.302343992885702118e-03
2.056316861674228058e-01	1.319257551234867109e-03
2.076665271098309951e-01	1.336171109584032100e-03
2.097013680522391843e-01	1.353084667933197090e-03
2.117362089946473735e-01	1.369998226282362081e-03
2.137710499370555628e-01	1.386911784631527072e-03
2.158058908794637520e-01	1.403825342980692063e-03
2.178407318218719413e-01	1.420738901329857053e-03
2.198755727642801305e-01	1.437652459679022044e-03
2.219104137066883198e-01	1.454566018028187035e-03
2.239452546490964813e-01	1.471479576377351592e-03
2.259800955915046705e-01	1.488393134726516583e-03
2.280149365339128598e-01	1.505306693075681573e-03
2.300497774763210490e-01	1.522220251424846564e-03
2.320846184187292383e-01	1.539133809774011555e-03
2.341194593611374275e-01	1.556047368123176546e-03
2.361543003035456167e-01	1.572960926472341536e-03
2.381891412459538060e-01	1.589874484821506527e-03
2.402239821883619952e-01	1.606788043170671518e-03
2.422588231307701845e-01	1.623701601519836508e-03
2.442936640731783460e-01	1.640615159869001066e-03
2.463285050155865352e-01	1.657528718218166056e-03
2.483633459579947245e-01	1.674442276567331047e-03
