x	 y
3.089671660688856833e-02	0.000000000000000000e+00
3.332846695868105918e-02	2.271505722983195932e-05
3.576021731047354657e-02	4.543011445966386444e-05
3.819196766226604089e-02	6.814517168949582376e-05
4.062371801405853522e-02	9.086022891932778308e-05
4.305546836585102261e-02	1.135752861491596882e-04
4.548721871764350999e-02	1.362903433789915933e-04
4.791896906943600432e-02	1.590054006088236068e-04
5.035071942122849864e-02	1.817204578386555662e-04
5.278246977302098603e-02	2.044355150684874713e-04
5.521422012481347341e-02	2.271505722983194306e-04
5.764597047660596774e-02	2.498656295281513899e-04
6.007772082839846206e-02	2.725806867579833493e-04
6.250947118019095639e-02	2.952957439878153086e-04
6.494122153198343683e-02	3.180108012176471595e-04
6.737297188377593116e-02	3.407258584474791188e-04
6.980472223556842548e-02	3.634409156773110781e-04
7.223647258736091981e-02	3.861559729071430374e-04
7.466822293915340025e-02	4.088710301369748884e-04
7.709997329094589458e-02	4.315860873668068477e-04
7.953172364273838890e-02	4.543011445966389154e-04
8.196347399453088323e-02	4.770162018264708747e-04
8.439522434632336367e-02	4.997312590563026714e-04
8.682697469811585800e-02	5.224463162861346308e-04
8.925872504990835232e-02	5.451613735159665901e-04
9.169047540170084665e-02	5.678764307457985494e-04
9.412222575349334097e-02	5.905914879756305087e-04
9.655397610528582142e-02	6.133065452054624681e-04
9.898572645707831574e-02	6.360216024352944274e-04
1.014174768088708101e-01	6.587366596651263867e-04
1.038492271606632905e-01	6.814517168949581292e-04
1.062809775124557848e-01	7.041667741247900885e-04
1.087127278642482792e-01	7.268818313546220478e-04
1.111444782160407735e-01	7.495968885844540072e-04
1.135762285678332678e-01	7.723119458142859665e-04
1.160079789196257483e-01	7.950270030441179258e-04
1.184397292714182426e-01	8.177420602739498851e-04
1.208714796232107369e-01	8.404571175037818444e-04
1.233032299750032174e-01	8.631721747336138038e-04
1.257349803267956978e-01	8.858872319634455463e-04
1.281667306785881921e-01	9.086022891932775056e-04
1.305984810303806865e-01	9.313173464231094649e-04
1.330302313821731808e-01	9.540324036529414242e-04
1.354619817339656751e-01	9.767474608827733835e-04
1.378937320857581694e-01	9.994625181126053429e-04
1.403254824375506638e-01	1.022177575342437302e-03
1.427572327893431303e-01	1.044892632572269045e-03
1.451889831411356246e-01	1.067607689802101004e-03
1.476207334929281190e-01	1.090322747031932963e-03
1.500524838447206133e-01	1.113037804261764923e-03
1.524842341965131076e-01	1.135752861491597099e-03
1.549159845483056019e-01	1.158467918721429058e-03
1.573477349000980963e-01	1.181182975951261017e-03
1.597794852518905628e-01	1.203898033181092760e-03
1.622112356036830572e-01	1.226613090410924719e-03
1.646429859554755515e-01	1.249328147640756679e-03
1.670747363072680458e-01	1.272043204870588638e-03
1.695064866590605401e-01	1.294758262100420597e-03
1.719382370108530345e-01	1.317473319330252557e-03
1.743699873626455288e-01	1.340188376560084516e-03
1.768017377144379954e-01	1.362903433789916258e-03
1.792334880662304897e-01	1.385618491019748218e-03
1.816652384180229840e-01	1.408333548249580177e-03
1.840969887698154783e-01	1.431048605479412136e-03
1.865287391216079727e-01	1.453763662709244096e-03
1.889604894734004670e-01	1.476478719939076055e-03
1.913922398251929613e-01	1.499193777168908014e-03
1.938239901769854556e-01	1.521908834398739974e-03
1.962557405287779499e-01	1.544623891628571933e-03
1.986874908805704165e-01	1.567338948858403675e-03
2.011192412323629108e-01	1.590054006088235635e-03
2.035509915841554052e-01	1.612769063318067594e-03
2.059827419359478995e-01	1.635484120547899553e-03
2.084144922877403938e-01	1.658199177777731730e-03
2.108462426395328881e-01	1.680914235007563472e-03
2.132779929913253825e-01	1.703629292237395431e-03
2.157097433431178490e-01	1.726344349467227391e-03
2.181414936949103434e-01	1.749059406697059350e-03
2.205732440467028377e-01	1.771774463926891309e-03
2.230049943984953320e-01	1.794489521156723269e-03
2.254367447502878263e-01	1.817204578386555228e-03
2.278684951020803207e-01	1.839919635616387187e-03
2.303002454538728150e-01	1.862634692846219147e-03
2.327319958056653093e-01	1.885349750076051106e-03
2.351637461574578036e-01	1.908064807305883065e-03
2.375954965092502702e-01	1.930779864535714591e-03
2.400272468610427645e-01	1.953494921765547201e-03
2.424589972128352588e-01	1.976209978995379160e-03
2.448907475646277532e-01	1.998925036225211119e-03
2.473224979164202475e-01	2.021640093455043079e-03
2.497542482682127418e-01	2.044355150684875038e-03
2.521859986200052361e-01	2.067070207914706997e-03
2.546177489717977305e-01	2.089785265144538957e-03
2.570494993235902248e-01	2.112500322374370916e-03
2.594812496753827191e-01	2.135215379604202875e-03
2.619130000271752134e-01	2.157930436834034835e-03
2.643447503789677078e-01	2.180645494063866794e-03
2.667765007307602021e-01	2.203360551293698753e-03
2.692082510825526964e-01	2.226075608523530713e-03
2.716400014343451352e-01	2.248790665753362238e-03
