x	 y
3.360158111758233812e-02	0.000000000000000000e+00
3.563657503633502199e-02	1.511710573263541331e-05
3.767156895508770587e-02	3.023421146527077242e-05
3.970656287384038974e-02	4.535131719790618573e-05
4.174155679259307361e-02	6.046842293054154483e-05
4.377655071134575748e-02	7.558552866317695814e-05
4.581154463009844136e-02	9.070263439581231725e-05
4.784653854885112523e-02	1.058197401284477306e-04
4.988153246760380910e-02	1.209368458610830897e-04
5.191652638635649297e-02	1.360539515937185030e-04
5.395152030510917684e-02	1.511710573263538621e-04
5.598651422386186072e-02	1.662881630589892754e-04
5.802150814261454459e-02	1.814052687916246345e-04
6.005650206136722846e-02	1.965223745242600478e-04
6.209149598011991233e-02	2.116394802568954069e-04
6.412648989887259621e-02	2.267565859895308202e-04
6.616148381762528008e-02	2.418736917221661793e-04
6.819647773637796395e-02	2.569907974548016468e-04
7.023147165513064782e-02	2.721079031874370059e-04
7.226646557388333170e-02	2.872250089200723651e-04
7.430145949263601557e-02	3.023421146527077242e-04
7.633645341138869944e-02	3.174592203853431917e-04
7.837144733014138331e-02	3.325763261179785508e-04
8.040644124889406719e-02	3.476934318506139099e-04
8.244143516764675106e-02	3.628105375832492690e-04
8.447642908639943493e-02	3.779276433158847365e-04
8.651142300515211880e-02	3.930447490485200956e-04
8.854641692390480268e-02	4.081618547811554547e-04
9.058141084265748655e-02	4.232789605137908138e-04
9.261640476141017042e-02	4.383960662464262813e-04
9.465139868016285429e-02	4.535131719790616404e-04
9.668639259891553817e-02	4.686302777116969995e-04
9.872138651766822204e-02	4.837473834443323586e-04
1.007563804364209059e-01	4.988644891769678262e-04
1.027913743551735898e-01	5.139815949096031853e-04
1.048263682739262737e-01	5.290987006422385444e-04
1.068613621926789575e-01	5.442158063748739035e-04
1.088963561114316414e-01	5.593329121075093710e-04
1.109313500301843253e-01	5.744500178401447301e-04
1.129663439489370091e-01	5.895671235727800892e-04
1.150013378676896930e-01	6.046842293054154483e-04
1.170363317864423769e-01	6.198013350380509158e-04
1.190713257051950608e-01	6.349184407706862749e-04
1.211063196239477446e-01	6.500355465033216340e-04
1.231413135427004285e-01	6.651526522359569931e-04
1.251763074614531124e-01	6.802697579685924607e-04
1.272113013802058101e-01	6.953868637012279282e-04
1.292462952989584801e-01	7.105039694338631789e-04
1.312812892177111501e-01	7.256210751664984296e-04
1.333162831364638479e-01	7.407381808991338971e-04
1.353512770552165456e-01	7.558552866317694730e-04
1.373862709739692156e-01	7.709723923644048321e-04
1.394212648927218856e-01	7.860894980970399744e-04
1.414562588114745834e-01	8.012066038296755503e-04
1.434912527302272811e-01	8.163237095623109094e-04
1.455262466489799511e-01	8.314408152949462685e-04
1.475612405677326211e-01	8.465579210275816276e-04
1.495962344864853188e-01	8.616750267602169867e-04
1.516312284052380166e-01	8.767921324928525627e-04
1.536662223239906866e-01	8.919092382254879218e-04
1.557012162427433566e-01	9.070263439581230640e-04
1.577362101614960543e-01	9.221434496907586400e-04
1.597712040802487521e-01	9.372605554233939991e-04
1.618061979990014221e-01	9.523776611560293582e-04
1.638411919177540921e-01	9.674947668886647173e-04
1.658761858365067621e-01	9.826118726212998596e-04
1.679111797552594876e-01	9.977289783539356523e-04
1.699461736740121576e-01	1.012846084086571011e-03
1.719811675927648276e-01	1.027963189819206154e-03
1.740161615115174976e-01	1.043080295551841513e-03
1.760511554302702231e-01	1.058197401284477089e-03
1.780861493490228931e-01	1.073314507017112448e-03
1.801211432677755631e-01	1.088431612749747807e-03
1.821561371865282331e-01	1.103548718482382949e-03
1.841911311052809586e-01	1.118665824215018742e-03
1.862261250240336286e-01	1.133782929947654101e-03
1.882611189427862985e-01	1.148900035680289243e-03
1.902961128615389685e-01	1.164017141412924602e-03
1.923311067802916940e-01	1.179134247145560178e-03
1.943661006990443640e-01	1.194251352878195538e-03
1.964010946177970340e-01	1.209368458610830897e-03
1.984360885365497040e-01	1.224485564343466039e-03
2.004710824553024295e-01	1.239602670076101832e-03
2.025060763740550995e-01	1.254719775808737191e-03
2.045410702928077695e-01	1.269836881541372333e-03
2.065760642115604395e-01	1.284953987274007692e-03
2.086110581303131650e-01	1.300071093006643268e-03
2.106460520490658350e-01	1.315188198739278627e-03
2.126810459678185050e-01	1.330305304471913986e-03
2.147160398865711750e-01	1.345422410204549129e-03
2.167510338053239005e-01	1.360539515937184921e-03
2.187860277240765705e-01	1.375656621669820280e-03
2.208210216428292405e-01	1.390773727402455423e-03
2.228560155615819105e-01	1.405890833135090782e-03
2.248910094803346360e-01	1.421007938867726358e-03
2.269260033990873060e-01	1.436125044600361717e-03
2.289609973178399760e-01	1.451242150332997076e-03
2.309959912365926460e-01	1.466359256065632218e-03
2.330309851553453715e-01	1.481476361798268011e-03
2.350659790740980415e-01	1.496593467530903370e-03
