D	q
0.0011535248907838943	0.16474426711464596
0.0013824781480880292	0.23723467008862598
0.001600105000846043	0.22517280300207995
0.001850712659773288	0.2572548785274691
0.0020804473541931583	0.2474237633436867
0.002215625158872237	0.2746906399634445
0.002545121515686932	0.29753995512604786
0.0027335974718274386	0.3064357394135903
0.0028831595733966307	0.31988602869525834
0.003088158804184399	0.3211126989767825
0.0033954135615290593	0.3549057908788808
0.003481699951256563	0.36434878383393937
0.0037039572807118404	0.31032814463753267
0.004045111465455163	0.3506899220715857
0.004153807514613351	0.3678285515086194
0.004278182609179325	0.3668114845175222
0.004454088717382782	0.3954529343915169
0.004606187490298217	0.39389361899724584
0.0049399976793404795	0.392806341814216
0.004955278421426608	0.4255587405108491
0.005241833808367973	0.41822016942140894
0.005609229712919521	0.4386102845986111
0.005568575189712049	0.46634282493726387
0.005675165517677207	0.4369857162315155
0.005756497037159496	0.44719927919427105
0.005877450033906234	0.4712800661421282
0.0060319799686660855	0.4827607947579385

