D	q
9.862914201178238100e-04	1.332695320988079024e-01
9.915376510758972060e-04	1.337144532220732873e-01
9.967838820339706019e-04	1.341593743453386722e-01
1.002030112992044432e-03	1.346042954686040849e-01
1.007276343950117828e-03	1.350492165918694698e-01
1.012522574908191223e-03	1.354941377151348547e-01
1.017768805866265053e-03	1.359390588384002674e-01
1.023015036824338449e-03	1.363839799616656523e-01
1.028261267782411845e-03	1.368289010849310372e-01
1.033507498740485458e-03	1.372738222081964221e-01
1.038753729698559071e-03	1.377187433314618348e-01
1.043999960656632467e-03	1.381636644547272197e-01
1.049246191614706079e-03	1.386085855779926046e-01
1.054492422572779692e-03	1.390535067012580173e-01
1.059738653530853305e-03	1.394984278245234022e-01
1.064984884488926701e-03	1.399433489477887871e-01
1.070231115447000314e-03	1.403882700710541998e-01
1.075477346405073927e-03	1.408331911943195847e-01
1.080723577363147322e-03	1.412781123175849696e-01
1.085969808321220718e-03	1.417230334408503545e-01
1.091216039279294548e-03	1.421679545641157671e-01
1.096462270237367944e-03	1.426128756873811521e-01
1.101708501195441340e-03	1.430577968106465370e-01
1.106954732153515170e-03	1.435027179339119496e-01
1.112200963111588566e-03	1.439476390571773345e-01
1.117447194069661962e-03	1.443925601804427195e-01
1.122693425027735357e-03	1.448374813037081044e-01
1.127939655985809187e-03	1.452824024269735170e-01
1.133185886943882583e-03	1.457273235502389019e-01
1.138432117901955979e-03	1.461722446735042868e-01
1.143678348860029809e-03	1.466171657967696995e-01
1.148924579818103205e-03	1.470620869200350844e-01
1.154170810776176601e-03	1.475070080433004693e-01
1.159417041734249997e-03	1.479519291665658542e-01
1.164663272692323826e-03	1.483968502898312669e-01
1.169909503650397222e-03	1.488417714130966518e-01
1.175155734608470835e-03	1.492866925363620367e-01
1.180401965566544448e-03	1.497316136596274494e-01
1.185648196524617844e-03	1.501765347828928343e-01
1.190894427482691456e-03	1.506214559061582192e-01
1.196140658440765069e-03	1.510663770294236319e-01
1.201386889398838465e-03	1.515112981526890168e-01
1.206633120356912078e-03	1.519562192759544017e-01
1.211879351314985474e-03	1.524011403992197866e-01
1.217125582273059304e-03	1.528460615224851993e-01
1.222371813231132700e-03	1.532909826457505842e-01
1.227618044189206096e-03	1.537359037690159691e-01
1.232864275147279925e-03	1.541808248922813818e-01
