D	q
0.000000000000000000e+00	6.938746022215351583e-02
7.175325109795311490e-06	6.994416834143264705e-02
1.435065021959062298e-05	7.050087646071177827e-02
2.152597532938604289e-05	7.105758457999092337e-02
2.870130043918135438e-05	7.161429269927005459e-02
3.587662554897655745e-05	7.217100081854918581e-02
4.305195065877186894e-05	7.272770893782831703e-02
5.022727576856718043e-05	7.328441705710744825e-02
5.740260087836238350e-05	7.384112517638657947e-02
6.457792598815769499e-05	7.439783329566571068e-02
7.175325109795311490e-05	7.495454141494485578e-02
7.892857620774842639e-05	7.551124953422398700e-02
8.610390131754373788e-05	7.606795765350311822e-02
9.327922642733904937e-05	7.662466577278224944e-02
1.004545515371343609e-04	7.718137389206138066e-02
1.076298766469296724e-04	7.773808201134052576e-02
1.148052017567249838e-04	7.829479013061965698e-02
1.219805268665202953e-04	7.885149824989878820e-02
1.291558519763156068e-04	7.940820636917791941e-02
1.363311770861109183e-04	7.996491448845705063e-02
1.435065021959060130e-04	8.052162260773618185e-02
1.506818273057013245e-04	8.107833072701531307e-02
1.578571524154968528e-04	8.163503884629445817e-02
1.650324775252921643e-04	8.219174696557358939e-02
1.722078026350874758e-04	8.274845508485272061e-02
1.793831277448825704e-04	8.330516320413185183e-02
1.865584528546778819e-04	8.386187132341098305e-02
1.937337779644731934e-04	8.441857944269011427e-02
2.009091030742687217e-04	8.497528756196925936e-02
2.080844281840640332e-04	8.553199568124839058e-02
2.152597532938591279e-04	8.608870380052752180e-02
2.224350784036544394e-04	8.664541191980665302e-02
2.296104035134497508e-04	8.720212003908578424e-02
2.367857286232450623e-04	8.775882815836491546e-02
2.439610537330403738e-04	8.831553627764404668e-02
2.511363788428356853e-04	8.887224439692319178e-02
2.583117039526309968e-04	8.942895251620232300e-02
2.654870290624263083e-04	8.998566063548145422e-02
2.726623541722216198e-04	9.054236875476058544e-02
2.798376792820171481e-04	9.109907687403973053e-02
2.870130043918122428e-04	9.165578499331886175e-02
2.941883295016075543e-04	9.221249311259799297e-02
3.013636546114028657e-04	9.276920123187712419e-02
3.085389797211981772e-04	9.332590935115625541e-02
3.157143048309934887e-04	9.388261747043538663e-02
3.228896299407888002e-04	9.443932558971451785e-02
3.300649550505838949e-04	9.499603370899364907e-02
3.372402801603794232e-04	9.555274182827279417e-02
3.444156052701747347e-04	9.610944994755192539e-02
3.515909303799700462e-04	9.666615806683105661e-02
3.587662554897653577e-04	9.722286618611018782e-02
3.659415805995606692e-04	9.777957430538931904e-02
3.731169057093559806e-04	9.833628242466846414e-02
3.802922308191512921e-04	9.889299054394759536e-02
3.874675559289466036e-04	9.944969866322672658e-02
3.946428810387419151e-04	1.000064067825058578e-01
4.018182061485372266e-04	1.005631149017849890e-01
4.089935312583323213e-04	1.011198230210641202e-01
4.161688563681276327e-04	1.016765311403432515e-01
4.233441814779229442e-04	1.022332392596223827e-01
4.305195065877184726e-04	1.027899473789015278e-01
4.376948316975137841e-04	1.033466554981806590e-01
4.448701568073088787e-04	1.039033636174597902e-01
4.520454819171044070e-04	1.044600717367389353e-01
4.592208070268997185e-04	1.050167798560180665e-01
4.663961321366950300e-04	1.055734879752971977e-01
4.735714572464903415e-04	1.061301960945763290e-01
4.807467823562854362e-04	1.066869042138554602e-01
4.879221074660807476e-04	1.072436123331345914e-01
4.950974325758760591e-04	1.078003204524137226e-01
5.022727576856713706e-04	1.083570285716928538e-01
5.094480827954666821e-04	1.089137366909719851e-01
5.166234079052619936e-04	1.094704448102511302e-01
5.237987330150573051e-04	1.100271529295302614e-01
5.309740581248526166e-04	1.105838610488093926e-01
5.381493832346481449e-04	1.111405691680885377e-01
5.453247083444434564e-04	1.116972772873676689e-01
5.525000334542385511e-04	1.122539854066468001e-01
5.596753585640338625e-04	1.128106935259259314e-01
5.668506836738291740e-04	1.133674016452050626e-01
5.740260087836244855e-04	1.139241097644841938e-01
5.812013338934197970e-04	1.144808178837633250e-01
5.883766590032151085e-04	1.150375260030424562e-01
5.955519841130102032e-04	1.155942341223215875e-01
6.027273092228057315e-04	1.161509422416007326e-01
6.099026343326010430e-04	1.167076503608798638e-01
6.170779594423963545e-04	1.172643584801589950e-01
6.242532845521916660e-04	1.178210665994381401e-01
6.314286096619869774e-04	1.183777747187172713e-01
6.386039347717822889e-04	1.189344828379964025e-01
6.457792598815776004e-04	1.194911909572755337e-01
6.529545849913729119e-04	1.200478990765546650e-01
6.601299101011682234e-04	1.206046071958337962e-01
6.673052352109633181e-04	1.211613153151129274e-01
6.744805603207586295e-04	1.217180234343920586e-01
6.816558854305539410e-04	1.222747315536711898e-01
6.888312105403494694e-04	1.228314396729503349e-01
6.960065356501447809e-04	1.233881477922294662e-01
7.031818607599400923e-04	1.239448559115085974e-01
7.103571858697351870e-04	1.245015640307877286e-01
7.175325109795307153e-04	1.250582721500668737e-01
7.247078360893260268e-04	1.256149802693460049e-01
7.318831611991213383e-04	1.261716883886251361e-01
7.390584863089166498e-04	1.267283965079042674e-01
7.462338114187117444e-04	1.272851046271833986e-01
7.534091365285070559e-04	1.278418127464625298e-01
7.605844616383023674e-04	1.283985208657416610e-01
7.677597867480976789e-04	1.289552289850207922e-01
7.749351118578929904e-04	1.295119371042999235e-01
7.821104369676885187e-04	1.300686452235790824e-01
7.892857620774833965e-04	1.306253533428581859e-01
7.964610871872791417e-04	1.311820614621373449e-01
8.036364122970744532e-04	1.317387695814164761e-01
8.108117374068697647e-04	1.322954777006956073e-01
8.179870625166648593e-04	1.328521858199747385e-01
8.251623876264601708e-04	1.334088939392538697e-01
8.323377127362554823e-04	1.339656020585330010e-01
8.395130378460507938e-04	1.345223101778121322e-01
8.466883629558461053e-04	1.350790182970912634e-01
8.538636880656414168e-04	1.356357264163703946e-01
8.610390131754369451e-04	1.361924345356495536e-01
8.682143382852318229e-04	1.367491426549286571e-01
8.753896633950275681e-04	1.373058507742078160e-01
8.825649885048224459e-04	1.378625588934869195e-01
