D	q
0.000000000000000000e+00	5.300875757316460962e-02
2.783037283661472707e-06	5.337481798381400744e-02
5.566074567322945414e-06	5.374087839446341219e-02
8.349111850984418121e-06	5.410693880511281001e-02
1.113214913464594504e-05	5.447299921576221476e-02
1.391518641830741775e-05	5.483905962641161258e-02
1.669822370196889045e-05	5.520512003706101734e-02
1.948126098563036316e-05	5.557118044771041515e-02
2.226429826929189008e-05	5.593724085835981991e-02
2.504733555295336278e-05	5.630330126900921772e-02
2.783037283661478128e-05	5.666936167965861554e-02
3.061341012027630820e-05	5.703542209030802029e-02
3.339644740393778091e-05	5.740148250095741811e-02
3.617948468759930782e-05	5.776754291160682286e-02
3.896252197126072632e-05	5.813360332225622068e-02
4.174555925492225324e-05	5.849966373290562544e-02
4.452859653858372594e-05	5.886572414355502325e-02
4.731163382224525286e-05	5.923178455420442801e-02
5.009467110590667136e-05	5.959784496485382582e-02
5.287770838956814407e-05	5.996390537550322364e-02
5.566074567322967098e-05	6.032996578615262839e-02
5.844378295689114369e-05	6.069602619680202621e-02
6.122682024055261640e-05	6.106208660745143096e-02
6.400985752421408910e-05	6.142814701810082878e-02
6.679289480787561602e-05	6.179420742875023354e-02
6.957593209153708873e-05	6.216026783939963135e-02
7.235896937519856143e-05	6.252632825004902917e-02
7.514200665886003414e-05	6.289238866069843392e-02
7.792504394252156106e-05	6.325844907134783868e-02
8.070808122618308798e-05	6.362450948199724343e-02
8.349111850984450647e-05	6.399056989264663431e-02
8.627415579350603339e-05	6.435663030329603906e-02
8.905719307716756031e-05	6.472269071394544382e-02
9.184023036082887038e-05	6.508875112459483470e-02
9.462326764449039730e-05	6.545481153524423945e-02
9.740630492815192422e-05	6.582087194589364421e-02
1.001893422118134511e-04	6.618693235654304896e-02
1.029723794954748696e-04	6.655299276719243984e-02
1.057554167791363966e-04	6.691905317784184459e-02
1.085384540627979235e-04	6.728511358849124935e-02
1.113214913464593420e-04	6.765117399914064023e-02
1.141045286301207605e-04	6.801723440979004498e-02
1.168875659137822874e-04	6.838329482043944973e-02
1.196706031974438143e-04	6.874935523108885449e-02
1.224536404811052328e-04	6.911541564173824537e-02
1.252366777647667597e-04	6.948147605238765012e-02
1.280197150484282866e-04	6.984753646303705488e-02
1.308027523320897051e-04	7.021359687368644575e-02
1.335857896157512320e-04	7.057965728433585051e-02
1.363688268994126505e-04	7.094571769498525526e-02
1.391518641830741775e-04	7.131177810563466002e-02
1.419349014667355960e-04	7.167783851628405090e-02
1.447179387503971229e-04	7.204389892693345565e-02
1.475009760340586498e-04	7.240995933758286041e-02
1.502840133177200683e-04	7.277601974823225128e-02
1.530670506013815952e-04	7.314208015888165604e-02
1.558500878850431221e-04	7.350814056953106079e-02
1.586331251687045406e-04	7.387420098018046555e-02
1.614161624523660675e-04	7.424026139082987030e-02
1.641991997360274860e-04	7.460632180147926118e-02
1.669822370196890129e-04	7.497238221212866593e-02
1.697652743033504314e-04	7.533844262277805681e-02
1.725483115870119584e-04	7.570450303342746157e-02
1.753313488706734853e-04	7.607056344407686632e-02
1.781143861543350122e-04	7.643662385472627108e-02
1.808974234379964307e-04	7.680268426537567583e-02
1.836804607216578492e-04	7.716874467602506671e-02
1.864634980053193761e-04	7.753480508667447146e-02
1.892465352889809030e-04	7.790086549732387622e-02
1.920295725726423215e-04	7.826692590797326710e-02
1.948126098563038484e-04	7.863298631862267185e-02
1.975956471399653754e-04	7.899904672927207661e-02
2.003786844236269023e-04	7.936510713992148136e-02
2.031617217072882123e-04	7.973116755057087224e-02
2.059447589909497393e-04	8.009722796122027699e-02
2.087277962746112662e-04	8.046328837186968175e-02
2.115108335582726847e-04	8.082934878251907262e-02
2.142938708419342116e-04	8.119540919316847738e-02
2.170769081255957385e-04	8.156146960381788213e-02
2.198599454092572654e-04	8.192753001446728689e-02
2.226429826929186839e-04	8.229359042511667777e-02
2.254260199765802108e-04	8.265965083576608252e-02
2.282090572602416293e-04	8.302571124641548728e-02
2.309920945439030478e-04	8.339177165706487815e-02
2.337751318275645748e-04	8.375783206771428291e-02
2.365581691112261017e-04	8.412389247836368766e-02
2.393412063948876286e-04	8.448995288901309242e-02
2.421242436785491555e-04	8.485601329966249717e-02
2.449072809622105740e-04	8.522207371031188805e-02
2.476903182458721009e-04	8.558813412096129281e-02
2.504733555295334110e-04	8.595419453161068368e-02
2.532563928131949379e-04	8.632025494226008844e-02
2.560394300968564648e-04	8.668631535290949319e-02
2.588224673805179918e-04	8.705237576355889795e-02
2.616055046641795187e-04	8.741843617420830270e-02
2.643885419478409372e-04	8.778449658485769358e-02
2.671715792315024641e-04	8.815055699550709833e-02
2.699546165151638826e-04	8.851661740615648921e-02
2.727376537988253011e-04	8.888267781680589397e-02
2.755206910824868280e-04	8.924873822745529872e-02
2.783037283661483549e-04	8.961479863810470348e-02
2.810867656498098818e-04	8.998085904875410823e-02
2.838698029334713003e-04	9.034691945940349911e-02
2.866528402171328272e-04	9.071297987005290386e-02
2.894358775007942457e-04	9.107904028070229474e-02
2.922189147844557727e-04	9.144510069135169950e-02
2.950019520681171912e-04	9.181116110200110425e-02
2.977849893517787181e-04	9.217722151265050901e-02
3.005680266354402450e-04	9.254328192329991376e-02
3.033510639191017719e-04	9.290934233394931852e-02
3.061341012027631904e-04	9.327540274459870939e-02
3.089171384864246089e-04	9.364146315524810027e-02
3.117001757700861358e-04	9.400752356589750502e-02
3.144832130537476627e-04	9.437358397654690978e-02
3.172662503374090812e-04	9.473964438719631453e-02
3.200492876210706081e-04	9.510570479784571929e-02
3.228323249047321351e-04	9.547176520849512404e-02
3.256153621883935536e-04	9.583782561914451492e-02
3.283983994720550805e-04	9.620388602979391968e-02
3.311814367557164990e-04	9.656994644044331055e-02
3.339644740393780259e-04	9.693600685109271531e-02
3.367475113230395528e-04	9.730206726174212006e-02
3.395305486067009713e-04	9.766812767239152482e-02
3.423135858903624982e-04	9.803418808304092957e-02
3.450966231740239167e-04	9.840024849369032045e-02
3.478796604576854436e-04	9.876630890433972521e-02
3.506626977413468621e-04	9.913236931498911608e-02
3.534457350250083891e-04	9.949842972563852084e-02
3.562287723086699160e-04	9.986449013628792559e-02
3.590118095923314429e-04	1.002305505469373303e-01
3.617948468759928614e-04	1.005966109575867351e-01
3.645778841596542799e-04	1.009626713682361260e-01
3.673609214433158068e-04	1.013287317788855307e-01
3.701439587269772253e-04	1.016947921895349216e-01
3.729269960106387522e-04	1.020608526001843264e-01
3.757100332943002791e-04	1.024269130108337311e-01
3.784930705779618060e-04	1.027929734214831359e-01
3.812761078616233330e-04	1.031590338321325406e-01
3.840591451452847515e-04	1.035250942427819315e-01
3.868421824289461700e-04	1.038911546534313363e-01
3.896252197126075885e-04	1.042572150640807271e-01
3.924082569962691154e-04	1.046232754747301319e-01
3.951912942799306423e-04	1.049893358853795367e-01
3.979743315635921692e-04	1.053553962960289414e-01
4.007573688472536961e-04	1.057214567066783462e-01
4.035404061309152230e-04	1.060875171173277509e-01
4.063234434145766415e-04	1.064535775279771418e-01
4.091064806982379516e-04	1.068196379386265327e-01
4.118895179818994785e-04	1.071856983492759374e-01
4.146725552655610054e-04	1.075517587599253422e-01
4.174555925492225324e-04	1.079178191705747469e-01
4.202386298328840593e-04	1.082838795812241517e-01
4.230216671165455862e-04	1.086499399918735564e-01
4.258047044002070047e-04	1.090160004025229473e-01
4.285877416838685316e-04	1.093820608131723521e-01
4.313707789675298417e-04	1.097481212238217430e-01
4.341538162511913686e-04	1.101141816344711477e-01
4.369368535348528955e-04	1.104802420451205525e-01
4.397198908185144224e-04	1.108463024557699572e-01
4.425029281021759494e-04	1.112123628664193620e-01
4.452859653858373679e-04	1.115784232770687529e-01
4.480690026694988948e-04	1.119444836877181576e-01
4.508520399531603133e-04	1.123105440983675485e-01
4.536350772368217318e-04	1.126766045090169532e-01
4.564181145204832587e-04	1.130426649196663580e-01
4.592011518041447856e-04	1.134087253303157627e-01
4.619841890878063125e-04	1.137747857409651675e-01
4.647672263714677310e-04	1.141408461516145584e-01
4.675502636551292579e-04	1.145069065622639631e-01
4.703333009387906764e-04	1.148729669729133540e-01
4.731163382224522033e-04	1.152390273835627588e-01
4.758993755061136218e-04	1.156050877942121635e-01
4.786824127897751488e-04	1.159711482048615683e-01
4.814654500734366757e-04	1.163372086155109730e-01
4.842484873570982026e-04	1.167032690261603778e-01
4.870315246407595127e-04	1.170693294368097548e-01
4.898145619244210396e-04	1.174353898474591595e-01
4.925975992080825665e-04	1.178014502581085643e-01
4.953806364917440934e-04	1.181675106687579691e-01
4.981636737754055119e-04	1.185335710794073738e-01
5.009467110590670388e-04	1.188996314900567786e-01
5.037297483427285658e-04	1.192656919007061833e-01
5.065127856263900927e-04	1.196317523113555881e-01
5.092958229100514028e-04	1.199978127220049651e-01
5.120788601937129297e-04	1.203638731326543698e-01
5.148618974773744566e-04	1.207299335433037746e-01
5.176449347610359835e-04	1.210959939539531793e-01
5.204279720446974020e-04	1.214620543646025841e-01
5.232110093283589289e-04	1.218281147752519888e-01
5.259940466120204558e-04	1.221941751859013936e-01
5.287770838956817659e-04	1.225602355965507706e-01
5.315601211793432928e-04	1.229262960072001754e-01
5.343431584630048197e-04	1.232923564178495801e-01
5.371261957466663467e-04	1.236584168284989849e-01
5.399092330303278736e-04	1.240244772391483896e-01
5.426922703139892921e-04	1.243905376497977944e-01
5.454753075976508190e-04	1.247565980604471991e-01
5.482583448813121291e-04	1.251226584710965761e-01
5.510413821649736560e-04	1.254887188817459809e-01
5.538244194486351829e-04	1.258547792923953856e-01
5.566074567322967098e-04	1.262208397030447904e-01
5.593904940159582367e-04	1.265869001136941951e-01
5.621735312996197637e-04	1.269529605243435999e-01
5.649565685832812906e-04	1.273190209349930047e-01
5.677396058669424922e-04	1.276850813456423817e-01
5.705226431506040191e-04	1.280511417562917864e-01
5.733056804342655461e-04	1.284172021669411912e-01
5.760887177179271814e-04	1.287832625775905959e-01
5.788717550015884915e-04	1.291493229882400007e-01
5.816547922852500184e-04	1.295153833988894054e-01
5.844378295689115453e-04	1.298814438095388102e-01
5.872208668525728554e-04	1.302475042201881872e-01
5.900039041362343823e-04	1.306135646308375919e-01
5.927869414198959092e-04	1.309796250414869967e-01
5.955699787035574361e-04	1.313456854521364014e-01
5.983530159872189631e-04	1.317117458627858062e-01
6.011360532708804900e-04	1.320778062734352110e-01
6.039190905545420169e-04	1.324438666840846157e-01
6.067021278382035438e-04	1.328099270947340205e-01
6.094851651218648539e-04	1.331759875053833975e-01
6.122682024055263808e-04	1.335420479160328022e-01
6.150512396891879077e-04	1.339081083266822070e-01
6.178342769728494346e-04	1.342741687373316117e-01
6.206173142565109616e-04	1.346402291479810165e-01
6.234003515401722716e-04	1.350062895586304212e-01
6.261833888238337986e-04	1.353723499692798260e-01
6.289664261074951086e-04	1.357384103799292030e-01
6.317494633911566355e-04	1.361044707905786078e-01
6.345325006748181625e-04	1.364705312012280125e-01
6.373155379584796894e-04	1.368365916118774173e-01
6.400985752421412163e-04	1.372026520225268220e-01
6.428816125258027432e-04	1.375687124331762268e-01
6.456646498094642701e-04	1.379347728438256315e-01
6.484476870931255802e-04	1.383008332544750085e-01
6.512307243767871071e-04	1.386668936651244133e-01
6.540137616604486340e-04	1.390329540757738180e-01
6.567967989441101610e-04	1.393990144864232228e-01
6.595798362277716879e-04	1.397650748970726275e-01
6.623628735114332148e-04	1.401311353077220323e-01
6.651459107950947417e-04	1.404971957183714371e-01
6.679289480787560518e-04	1.408632561290208141e-01
6.707119853624173619e-04	1.412293165396702188e-01
6.734950226460788888e-04	1.415953769503196236e-01
6.762780599297404157e-04	1.419614373609690283e-01
6.790610972134019426e-04	1.423274977716184331e-01
6.818441344970634695e-04	1.426935581822678378e-01
6.846271717807249964e-04	1.430596185929172426e-01
6.874102090643863065e-04	1.434256790035666196e-01
6.901932463480478334e-04	1.437917394142160243e-01
6.929762836317093604e-04	1.441577998248654291e-01
6.957593209153708873e-04	1.445238602355148338e-01
6.985423581990324142e-04	1.448899206461642386e-01
7.013253954826939411e-04	1.452559810568136434e-01
7.041084327663554680e-04	1.456220414674630481e-01
7.068914700500169949e-04	1.459881018781124529e-01
7.096745073336783050e-04	1.463541622887618299e-01
7.124575446173398319e-04	1.467202226994112346e-01
7.152405819010011420e-04	1.470862831100606394e-01
7.180236191846626689e-04	1.474523435207100441e-01
7.208066564683241959e-04	1.478184039313594489e-01
7.235896937519857228e-04	1.481844643420088536e-01
7.263727310356472497e-04	1.485505247526582584e-01
7.291557683193085598e-04	1.489165851633076354e-01
7.319388056029700867e-04	1.492826455739570402e-01
7.347218428866316136e-04	1.496487059846064449e-01
7.375048801702931405e-04	1.500147663952558497e-01
7.402879174539546674e-04	1.503808268059052544e-01
7.430709547376161943e-04	1.507468872165546592e-01
7.458539920212777213e-04	1.511129476272040639e-01
7.486370293049390313e-04	1.514790080378534409e-01
7.514200665886005583e-04	1.518450684485028457e-01
7.542031038722620852e-04	1.522111288591522504e-01
7.569861411559236121e-04	1.525771892698016552e-01
7.597691784395849222e-04	1.529432496804510599e-01
