x	 y
6.832249536575579762e-02	4.336808689942017736e-19
7.040638484578738698e-02	1.145732533894203153e-04
7.249027432581899022e-02	2.291465067788414980e-04
7.457416380585057958e-02	3.437197601682618134e-04
7.665805328588218281e-02	4.582930135576829961e-04
7.874194276591377217e-02	5.728662669471033114e-04
8.082583224594537541e-02	6.874395203365244941e-04
8.290972172597696477e-02	8.020127737259448095e-04
8.499361120600856800e-02	9.165860271153651248e-04
8.707750068604015736e-02	1.031159280504785440e-03
8.916139016607176060e-02	1.145732533894206623e-03
9.124527964610334996e-02	1.260305787283626938e-03
9.332916912613495319e-02	1.374879040673048121e-03
9.541305860616654255e-02	1.489452294062468436e-03
9.749694808619813191e-02	1.604025547451888752e-03
9.958083756622973515e-02	1.718598800841309934e-03
1.016647270462613384e-01	1.833172054230731117e-03
1.037486165262929277e-01	1.947745307620151432e-03
1.058325060063245171e-01	2.062318561009570880e-03
1.079163954863561203e-01	2.176891814398992063e-03
1.100002849663877236e-01	2.291465067788413246e-03
1.120841744464193129e-01	2.406038321177833561e-03
1.141680639264509023e-01	2.520611574567253876e-03
1.162519534064825055e-01	2.635184827956675059e-03
1.183358428865140949e-01	2.749758081346095374e-03
1.204197323665456842e-01	2.864331334735515690e-03
1.225036218465772875e-01	2.978904588124936872e-03
1.245875113266088907e-01	3.093477841514357188e-03
1.266714008066404662e-01	3.208051094903777503e-03
1.287552902866720694e-01	3.322624348293197818e-03
1.308391797667036727e-01	3.437197601682619001e-03
1.329230692467352759e-01	3.551770855072040184e-03
1.350069587267668791e-01	3.666344108461461367e-03
1.370908482067984546e-01	3.780917361850880815e-03
1.391747376868300579e-01	3.895490615240301997e-03
1.412586271668616611e-01	4.010063868629723180e-03
1.433425166468932366e-01	4.124637122019141761e-03
1.454264061269248398e-01	4.239210375408563811e-03
1.475102956069564430e-01	4.353783628797984126e-03
1.495941850869880185e-01	4.468356882187404441e-03
1.516780745670196495e-01	4.582930135576826491e-03
1.537619640470512250e-01	4.697503388966246807e-03
1.558458535270828282e-01	4.812076642355667122e-03
1.579297430071144315e-01	4.926649895745087437e-03
1.600136324871460070e-01	5.041223149134507753e-03
1.620975219671776102e-01	5.155796402523928068e-03
1.641814114472092134e-01	5.270369655913350118e-03
1.662653009272407889e-01	5.384942909302768699e-03
1.683491904072723921e-01	5.499516162692190749e-03
1.704330798873039954e-01	5.614089416081611064e-03
1.725169693673355709e-01	5.728662669471031380e-03
1.746008588473672019e-01	5.843235922860453430e-03
1.766847483273987773e-01	5.957809176249872010e-03
1.787686378074303806e-01	6.072382429639294060e-03
1.808525272874619838e-01	6.186955683028714376e-03
1.829364167674935593e-01	6.301528936418134691e-03
1.850203062475251625e-01	6.416102189807555006e-03
1.871041957275567658e-01	6.530675443196977056e-03
1.891880852075883412e-01	6.645248696586395637e-03
1.912719746876199722e-01	6.759821949975819422e-03
1.933558641676515477e-01	6.874395203365238002e-03
1.954397536476831509e-01	6.988968456754658318e-03
1.975236431277147542e-01	7.103541710144080368e-03
1.996075326077463297e-01	7.218114963533498948e-03
2.016914220877779329e-01	7.332688216922920998e-03
2.037753115678095361e-01	7.447261470312341314e-03
2.058592010478411116e-01	7.561834723701761629e-03
2.079430905278727149e-01	7.676407977091181944e-03
2.100269800079043181e-01	7.790981230480603995e-03
2.121108694879359213e-01	7.905554483870024310e-03
2.141947589679674968e-01	8.020127737259444625e-03
2.162786484479991000e-01	8.134700990648864941e-03
2.183625379280307033e-01	8.249274244038285256e-03
2.204464274080623065e-01	8.363847497427707306e-03
2.225303168880938820e-01	8.478420750817125887e-03
2.246142063681254852e-01	8.592994004206547937e-03
2.266980958481570885e-01	8.707567257595968252e-03
2.287819853281886917e-01	8.822140510985390302e-03
2.308658748082202672e-01	8.936713764374808883e-03
2.329497642882518704e-01	9.051287017764230933e-03
2.350336537682834737e-01	9.165860271153651248e-03
2.371175432483150491e-01	9.280433524543071563e-03
2.392014327283466524e-01	9.395006777932491879e-03
2.412853222083782556e-01	9.509580031321912194e-03
2.433692116884098589e-01	9.624153284711334244e-03
2.454531011684414343e-01	9.738726538100752825e-03
2.475369906484730376e-01	9.853299791490174875e-03
2.496208801285046408e-01	9.967873044879595190e-03
2.517047696085362718e-01	1.008244629826901724e-02
2.537886590885678473e-01	1.019701955165843756e-02
2.558725485685994228e-01	1.031159280504785787e-02
2.579564380486309982e-01	1.042616605843727645e-02
2.600403275286626292e-01	1.054073931182669850e-02
2.621242170086942047e-01	1.065531256521611882e-02
2.642081064887258357e-01	1.076988581860554087e-02
2.662919959687574112e-01	1.088445907199496118e-02
2.683758854487889867e-01	1.099903232538437976e-02
2.704597749288205621e-01	1.111360557877380008e-02
2.725436644088521931e-01	1.122817883216322213e-02
2.746275538888837686e-01	1.134275208555264244e-02
