x	 y
6.435693980443372986e-02	0.000000000000000000e+00
6.729457139345676464e-02	1.414851636510200406e-04
7.023220298247979942e-02	2.829703273020400811e-04
7.316983457150283421e-02	4.244554909530601217e-04
7.610746616052585511e-02	5.659406546040792949e-04
7.904509774954888990e-02	7.074258182550993354e-04
8.198272933857192468e-02	8.489109819061198096e-04
8.492036092759495947e-02	9.903961455571398502e-04
8.785799251661799425e-02	1.131881309208159891e-03
9.079562410564102903e-02	1.273366472859179931e-03
9.373325569466406382e-02	1.414851636510199972e-03
9.667088728368708472e-02	1.556336800161219145e-03
9.960851887271013338e-02	1.697821963812240053e-03
1.025461504617331543e-01	1.839307127463259226e-03
1.054837820507561891e-01	1.980792291114279267e-03
1.084214136397792239e-01	2.122277454765299307e-03
1.113590452288022586e-01	2.263762618416319348e-03
1.142966768178252934e-01	2.405247782067339388e-03
1.172343084068483282e-01	2.546732945718359429e-03
1.201719399958713630e-01	2.688218109369379469e-03
1.231095715848943839e-01	2.829703273020399510e-03
1.260472031739174326e-01	2.971188436671420418e-03
1.289848347629404535e-01	3.112673600322439591e-03
1.319224663519634744e-01	3.254158763973458764e-03
1.348600979409865230e-01	3.395643927624479672e-03
1.377977295300095717e-01	3.537129091275500580e-03
1.407353611190325926e-01	3.678614254926519753e-03
1.436729927080556135e-01	3.820099418577538927e-03
1.466106242970786622e-01	3.961584582228559401e-03
1.495482558861016831e-01	4.103069745879579441e-03
1.524858874751247040e-01	4.244554909530599482e-03
1.554235190641477526e-01	4.386040073181619522e-03
1.583611506531708013e-01	4.527525236832639563e-03
1.612987822421938222e-01	4.669010400483659604e-03
1.642364138312168431e-01	4.810495564134677909e-03
1.671740454202398918e-01	4.951980727785699685e-03
1.701116770092629404e-01	5.093465891436719725e-03
1.730493085982859336e-01	5.234951055087738031e-03
1.759869401873089823e-01	5.376436218738758072e-03
1.789245717763320309e-01	5.517921382389779847e-03
1.818622033653550518e-01	5.659406546040799887e-03
1.847998349543780727e-01	5.800891709691818193e-03
1.877374665434011214e-01	5.942376873342839969e-03
1.906750981324241700e-01	6.083862036993860009e-03
1.936127297214471632e-01	6.225347200644878315e-03
1.965503613104702119e-01	6.366832364295898355e-03
1.994879928994932605e-01	6.508317527946920131e-03
2.024256244885163092e-01	6.649802691597940171e-03
2.053632560775393023e-01	6.791287855248958477e-03
2.083008876665623510e-01	6.932773018899978518e-03
2.112385192555853997e-01	7.074258182551000293e-03
2.141761508446083928e-01	7.215743346202018599e-03
2.171137824336314415e-01	7.357228509853038639e-03
2.200514140226544901e-01	7.498713673504058680e-03
2.229890456116775388e-01	7.640198837155080455e-03
2.259266772007005319e-01	7.781684000806098761e-03
2.288643087897235806e-01	7.923169164457118802e-03
2.318019403787466293e-01	8.064654328108138842e-03
2.347395719677696224e-01	8.206139491759157148e-03
2.376772035567926711e-01	8.347624655410178923e-03
2.406148351458157197e-01	8.489109819061198964e-03
2.435524667348387684e-01	8.630594982712220739e-03
2.464900983238617616e-01	8.772080146363237310e-03
2.494277299128848102e-01	8.913565310014259085e-03
2.523653615019078589e-01	9.055050473665279126e-03
2.553029930909308520e-01	9.196535637316297432e-03
2.582406246799539007e-01	9.338020800967319207e-03
2.611782562689769494e-01	9.479505964618339248e-03
2.641158878579999980e-01	9.620991128269359288e-03
2.670535194470229912e-01	9.762476291920377594e-03
2.699911510360460398e-01	9.903961455571399369e-03
2.729287826250690885e-01	1.004544661922241941e-02
2.758664142140921371e-01	1.018693178287343945e-02
2.788040458031151303e-01	1.032841694652445776e-02
2.817416773921381790e-01	1.046990211017547953e-02
2.846793089811612276e-01	1.061138727382649957e-02
2.876169405701842208e-01	1.075287243747751788e-02
2.905545721592072694e-01	1.089435760112853792e-02
2.934922037482303181e-01	1.103584276477955969e-02
2.964298353372533668e-01	1.117732792843057973e-02
2.993674669262763599e-01	1.131881309208159804e-02
3.023050985152994086e-01	1.146029825573261808e-02
3.052427301043224572e-01	1.160178341938363986e-02
3.081803616933454504e-01	1.174326858303465816e-02
3.111179932823684990e-01	1.188475374668567820e-02
3.140556248713915477e-01	1.202623891033669998e-02
3.169932564604145964e-01	1.216772407398772002e-02
3.199308880494376450e-01	1.230920923763874006e-02
3.228685196384606382e-01	1.245069440128975836e-02
3.258061512274836868e-01	1.259217956494077841e-02
3.287437828165067355e-01	1.273366472859179845e-02
3.316814144055297287e-01	1.287514989224281849e-02
3.346190459945527773e-01	1.301663505589383853e-02
3.375566775835758260e-01	1.315812021954485857e-02
3.404943091725988746e-01	1.329960538319588208e-02
3.434319407616218678e-01	1.344109054684689865e-02
3.463695723506449164e-01	1.358257571049791869e-02
3.493072039396679651e-01	1.372406087414893873e-02
3.522448355286909583e-01	1.386554603779995877e-02
3.551824671177140069e-01	1.400703120145097881e-02
