x	 y
6.617451058978172929e-02	0.000000000000000000e+00
6.804681516123237128e-02	2.304017041902112206e-05
6.991911973268302716e-02	4.608034083804246096e-05
7.179142430413366915e-02	6.912051125706358302e-05
7.366372887558432503e-02	9.216068167608492193e-05
7.553603344703496703e-02	1.152008520951060440e-04
7.740833801848560902e-02	1.382410225141271660e-04
7.928064258993626490e-02	1.612811929331485050e-04
8.115294716138690689e-02	1.843213633521696270e-04
8.302525173283756277e-02	2.073615337711909659e-04
8.489755630428820476e-02	2.304017041902120880e-04
8.676986087573884676e-02	2.534418746092332100e-04
8.864216544718950264e-02	2.764820450282545489e-04
9.051447001864014463e-02	2.995222154472756710e-04
9.238677459009078663e-02	3.225623858662967931e-04
9.425907916154144250e-02	3.456025562853181320e-04
9.613138373299208450e-02	3.686427267043392540e-04
9.800368830444272650e-02	3.916828971233603761e-04
9.987599287589338237e-02	4.147230675423814981e-04
1.017482974473440382e-01	4.377632379614028370e-04
1.036206020187946802e-01	4.608034083804239591e-04
1.054929065902453222e-01	4.838435787994450812e-04
1.073652111616959781e-01	5.068837492184664201e-04
1.092375157331466201e-01	5.299239196374875421e-04
1.111098203045972621e-01	5.529640900565086642e-04
1.129821248760479180e-01	5.760042604755300031e-04
1.148544294474985600e-01	5.990444308945511252e-04
1.167267340189492020e-01	6.220846013135722472e-04
1.185990385903998579e-01	6.451247717325935861e-04
1.204713431618505137e-01	6.681649421516149250e-04
1.223436477333011418e-01	6.912051125706358302e-04
1.242159523047517977e-01	7.142452829896571691e-04
1.260882568762024536e-01	7.372854534086785080e-04
1.279605614476531095e-01	7.603256238276998469e-04
1.298328660191037376e-01	7.833657942467207522e-04
1.317051705905543935e-01	8.064059646657420911e-04
1.335774751620050216e-01	8.294461350847629963e-04
1.354497797334556775e-01	8.524863055037843352e-04
1.373220843049063333e-01	8.755264759228056741e-04
1.391943888763569892e-01	8.985666463418267962e-04
1.410666934478076451e-01	9.216068167608481351e-04
1.429389980192582732e-01	9.446469871798692571e-04
1.448113025907089013e-01	9.676871575988901623e-04
1.466836071621595572e-01	9.907273280179115012e-04
1.485559117336102131e-01	1.013767498436932623e-03
1.504282163050608689e-01	1.036807668855953962e-03
1.523005208765115248e-01	1.059847839274975301e-03
1.541728254479621529e-01	1.082888009693996206e-03
1.560451300194128088e-01	1.105928180113017545e-03
1.579174345908634369e-01	1.128968350532038450e-03
1.597897391623140928e-01	1.152008520951059789e-03
1.616620437337647487e-01	1.175048691370081345e-03
1.635343483052154046e-01	1.198088861789102467e-03
1.654066528766660604e-01	1.221129032208123589e-03
1.672789574481166885e-01	1.244169202627144711e-03
1.691512620195673167e-01	1.267209373046165833e-03
1.710235665910179725e-01	1.290249543465186955e-03
1.728958711624686284e-01	1.313289713884208511e-03
1.747681757339192843e-01	1.336329884303229633e-03
1.766404803053699402e-01	1.359370054722250755e-03
1.785127848768205683e-01	1.382410225141271877e-03
1.803850894482712242e-01	1.405450395560292999e-03
1.822573940197218523e-01	1.428490565979314121e-03
1.841296985911725081e-01	1.451530736398335244e-03
1.860020031626231640e-01	1.474570906817356799e-03
1.878743077340738199e-01	1.497611077236377921e-03
1.897466123055244758e-01	1.520651247655399477e-03
1.916189168769751316e-01	1.543691418074420599e-03
1.934912214484257320e-01	1.566731588493441287e-03
1.953635260198763879e-01	1.589771758912462410e-03
1.972358305913270438e-01	1.612811929331483965e-03
1.991081351627776996e-01	1.635852099750505087e-03
2.009804397342283555e-01	1.658892270169526643e-03
2.028527443056790114e-01	1.681932440588547765e-03
2.047250488771296117e-01	1.704972611007568454e-03
2.065973534485802676e-01	1.728012781426589576e-03
2.084696580200309235e-01	1.751052951845611131e-03
2.103419625914815794e-01	1.774093122264632253e-03
2.122142671629322352e-01	1.797133292683653809e-03
2.140865717343828911e-01	1.820173463102674931e-03
2.159588763058335470e-01	1.843213633521696053e-03
2.178311808772841474e-01	1.866253803940716742e-03
2.197034854487348032e-01	1.889293974359738297e-03
2.215757900201854591e-01	1.912334144778759419e-03
2.234480945916361150e-01	1.935374315197780542e-03
2.253203991630867709e-01	1.958414485616802314e-03
2.271927037345374267e-01	1.981454656035823436e-03
2.290650083059880271e-01	2.004494826454843691e-03
2.309373128774386830e-01	2.027534996873865680e-03
2.328096174488893388e-01	2.050575167292886802e-03
2.346819220203399947e-01	2.073615337711907924e-03
2.365542265917906506e-01	2.096655508130929046e-03
2.384265311632413065e-01	2.119695678549950169e-03
2.402988357346919623e-01	2.142735848968972158e-03
2.421711403061425627e-01	2.165776019387992413e-03
2.440434448775932186e-01	2.188816189807013535e-03
2.459157494490438745e-01	2.211856360226034657e-03
2.477880540204945303e-01	2.234896530645056646e-03
2.496603585919451862e-01	2.257936701064077768e-03
2.515326631633958421e-01	2.280976871483098890e-03
