x	 y
6.662009600667564979e-02	0.000000000000000000e+00
6.843480478649831278e-02	2.324084114329369021e-05
7.024951356632097577e-02	4.648168228658738042e-05
7.206422234614363875e-02	6.972252342988107063e-05
7.387893112596630174e-02	9.296336457317486927e-05
7.569363990578897861e-02	1.162042057164686679e-04
7.750834868561164159e-02	1.394450468597623581e-04
7.932305746543430458e-02	1.626858880030561567e-04
8.113776624525696757e-02	1.859267291463497385e-04
8.295247502507963056e-02	2.091675702896435372e-04
8.476718380490229354e-02	2.324084114329373358e-04
8.658189258472495653e-02	2.556492525762309176e-04
8.839660136454763339e-02	2.788900937195249331e-04
9.021131014437028250e-02	3.021309348628182980e-04
9.202601892419295937e-02	3.253717760061123135e-04
9.384072770401562236e-02	3.486126171494058953e-04
9.565543648383828534e-02	3.718534582926996939e-04
9.747014526366094833e-02	3.950942994359932757e-04
9.928485404348361132e-02	4.183351405792870743e-04
1.010995628233062882e-01	4.415759817225808730e-04
1.029142716031289373e-01	4.648168228658744548e-04
1.047289803829516142e-01	4.880576640091684702e-04
1.065436891627742771e-01	5.112985051524620520e-04
1.083583979425969401e-01	5.345393462957558506e-04
1.101731067224196031e-01	5.577801874390494324e-04
1.119878155022422661e-01	5.810210285823432311e-04
1.138025242820649291e-01	6.042618697256368129e-04
1.156172330618875921e-01	6.275027108689306115e-04
1.174319418417102689e-01	6.507435520122244101e-04
1.192466506215329181e-01	6.739843931555179919e-04
1.210613594013555949e-01	6.972252342988120074e-04
1.228760681811782579e-01	7.204660754421055892e-04
1.246907769610009209e-01	7.437069165853993878e-04
1.265054857408235978e-01	7.669477577286931864e-04
1.283201945206462469e-01	7.901885988719867682e-04
1.301349033004688960e-01	8.134294400152803500e-04
1.319496120802915728e-01	8.366702811585741487e-04
1.337643208601142497e-01	8.599111223018679473e-04
1.355790296399368988e-01	8.831519634451615291e-04
1.373937384197595757e-01	9.063928045884553277e-04
1.392084471995822526e-01	9.296336457317493432e-04
1.410231559794049017e-01	9.528744868750429250e-04
1.428378647592275508e-01	9.761153280183362899e-04
1.446525735390502276e-01	9.993561691616303054e-04
1.464672823188729045e-01	1.022597010304924104e-03
1.482819910986955536e-01	1.045837851448217686e-03
1.500966998785182305e-01	1.069078692591511484e-03
1.519114086583409073e-01	1.092319533734805500e-03
1.537261174381635565e-01	1.115560374878099082e-03
1.555408262179862056e-01	1.138801216021392447e-03
1.573555349978088824e-01	1.162042057164686245e-03
1.591702437776315593e-01	1.185282898307980478e-03
1.609849525574542084e-01	1.208523739451273843e-03
1.627996613372768853e-01	1.231764580594567641e-03
1.646143701170995621e-01	1.255005421737861440e-03
1.664290788969222112e-01	1.278246262881155238e-03
1.682437876767448603e-01	1.301487104024448603e-03
1.700584964565675372e-01	1.324727945167742402e-03
1.718732052363902141e-01	1.347968786311036201e-03
1.736879140162128632e-01	1.371209627454329999e-03
1.755026227960355401e-01	1.394450468597623798e-03
1.773173315758582169e-01	1.417691309740917597e-03
1.791320403556808660e-01	1.440932150884211395e-03
1.809467491355035151e-01	1.464172992027504760e-03
1.827614579153261920e-01	1.487413833170798559e-03
1.845761666951488689e-01	1.510654674314092357e-03
1.863908754749715180e-01	1.533895515457386156e-03
1.882055842547941671e-01	1.557136356600679521e-03
1.900202930346168440e-01	1.580377197743973320e-03
1.918350018144395208e-01	1.603618038887267552e-03
1.936497105942621699e-01	1.626858880030560917e-03
1.954644193740848468e-01	1.650099721173854716e-03
1.972791281539074959e-01	1.673340562317148080e-03
1.990938369337301728e-01	1.696581403460442313e-03
2.009085457135528496e-01	1.719822244603736111e-03
2.027232544933754987e-01	1.743063085747029476e-03
2.045379632731981756e-01	1.766303926890323275e-03
2.063526720530208247e-01	1.789544768033617074e-03
2.081673808328435016e-01	1.812785609176910872e-03
2.099820896126661507e-01	1.836026450320204237e-03
2.117967983924888276e-01	1.859267291463498470e-03
2.136115071723115044e-01	1.882508132606792268e-03
2.154262159521341535e-01	1.905748973750085633e-03
2.172409247319568304e-01	1.928989814893379432e-03
2.190556335117794795e-01	1.952230656036673230e-03
2.208703422916021564e-01	1.975471497179966812e-03
2.226850510714248055e-01	1.998712338323260611e-03
2.244997598512474823e-01	2.021953179466554409e-03
2.263144686310701592e-01	2.045194020609848208e-03
2.281291774108928083e-01	2.068434861753142007e-03
2.299438861907154852e-01	2.091675702896435805e-03
2.317585949705381343e-01	2.114916544039729604e-03
2.335733037503608112e-01	2.138157385183023403e-03
2.353880125301834603e-01	2.161398226326316334e-03
2.372027213100061371e-01	2.184639067469610132e-03
2.390174300898287862e-01	2.207879908612903931e-03
2.408321388696514631e-01	2.231120749756197730e-03
2.426468476494741400e-01	2.254361590899491528e-03
2.444615564292967891e-01	2.277602432042785327e-03
2.462762652091194659e-01	2.300843273186079126e-03
