x	 y
0.000000000000000000e+00	0.000000000000000000e+00
3.650408144895154854e-03	7.202706898829415590e-05
7.300816289790309707e-03	1.440541379765883118e-04
1.095122443468546369e-02	2.160812069648824542e-04
1.460163257958061941e-02	2.881082759531766236e-04
1.825204072447577514e-02	3.601353449414707660e-04
2.190244886937092739e-02	4.321624139297649083e-04
2.555285701426608311e-02	5.041894829180591049e-04
2.920326515916123883e-02	5.762165519063532472e-04
3.285367330405639108e-02	6.482436208946473896e-04
3.650408144895155027e-02	7.202706898829415319e-04
4.015448959384670252e-02	7.922977588712356743e-04
4.380489773874185477e-02	8.643248278595298166e-04
4.745530588363701396e-02	9.363518968478240674e-04
5.110571402853216622e-02	1.008378965836118210e-03
5.475612217342732541e-02	1.080406034824412352e-03
5.840653031832247766e-02	1.152433103812706494e-03
6.205693846321762991e-02	1.224460172801000637e-03
6.570734660811278216e-02	1.296487241789294779e-03
6.935775475300794135e-02	1.368514310777588922e-03
7.300816289790310054e-02	1.440541379765883064e-03
7.665857104279824585e-02	1.512568448754177206e-03
8.030897918769340504e-02	1.584595517742471349e-03
8.395938733258856423e-02	1.656622586730765708e-03
8.760979547748370955e-02	1.728649655719059633e-03
9.126020362237886874e-02	1.800676724707353776e-03
9.491061176727402793e-02	1.872703793695648135e-03
9.856101991216918712e-02	1.944730862683942277e-03
1.022114280570643324e-01	2.016757931672236420e-03
1.058618362019594916e-01	2.088785000660530345e-03
1.095122443468546508e-01	2.160812069648824704e-03
1.131626524917497961e-01	2.232839138637118630e-03
1.168130606366449553e-01	2.304866207625412989e-03
1.204634687815401145e-01	2.376893276613707348e-03
1.241138769264352598e-01	2.448920345602001274e-03
1.277642850713304190e-01	2.520947414590295199e-03
1.314146932162255643e-01	2.592974483578589558e-03
1.350651013611207374e-01	2.665001552566883918e-03
1.387155095060158827e-01	2.737028621555177843e-03
1.423659176509110280e-01	2.809055690543471769e-03
1.460163257958062011e-01	2.881082759531766128e-03
1.496667339407013464e-01	2.953109828520060487e-03
1.533171420855964917e-01	3.025136897508354412e-03
1.569675502304916648e-01	3.097163966496648772e-03
1.606179583753868101e-01	3.169191035484942697e-03
1.642683665202819554e-01	3.241218104473236623e-03
1.679187746651771285e-01	3.313245173461531416e-03
1.715691828100722738e-01	3.385272242449825341e-03
1.752195909549674191e-01	3.457299311438119267e-03
1.788699990998625922e-01	3.529326380426413626e-03
1.825204072447577375e-01	3.601353449414707551e-03
1.861708153896529105e-01	3.673380518403002344e-03
1.898212235345480559e-01	3.745407587391296270e-03
1.934716316794432012e-01	3.817434656379590195e-03
1.971220398243383742e-01	3.889461725367884554e-03
2.007724479692335195e-01	3.961488794356178914e-03
2.044228561141286649e-01	4.033515863344472839e-03
2.080732642590238379e-01	4.105542932332766765e-03
2.117236724039189832e-01	4.177570001321060690e-03
2.153740805488141286e-01	4.249597070309354616e-03
2.190244886937093016e-01	4.321624139297649408e-03
2.226748968386044469e-01	4.393651208285943334e-03
2.263253049834995922e-01	4.465678277274237259e-03
2.299757131283947653e-01	4.537705346262532052e-03
2.336261212732899106e-01	4.609732415250825978e-03
2.372765294181850559e-01	4.681759484239119903e-03
2.409269375630802290e-01	4.753786553227414696e-03
2.445773457079753743e-01	4.825813622215708622e-03
2.482277538528705196e-01	4.897840691204002547e-03
2.518781619977656927e-01	4.969867760192296473e-03
2.555285701426608380e-01	5.041894829180590398e-03
2.591789782875559833e-01	5.113921898168885191e-03
2.628293864324511286e-01	5.185948967157179117e-03
2.664797945773463295e-01	5.257976036145473910e-03
2.701302027222414748e-01	5.330003105133767835e-03
2.737806108671366201e-01	5.402030174122061761e-03
2.774310190120317654e-01	5.474057243110355686e-03
2.810814271569269107e-01	5.546084312098649612e-03
2.847318353018220560e-01	5.618111381086943537e-03
2.883822434467172569e-01	5.690138450075238330e-03
2.920326515916124022e-01	5.762165519063532255e-03
2.956830597365075475e-01	5.834192588051827048e-03
2.993334678814026928e-01	5.906219657040120974e-03
3.029838760262978381e-01	5.978246726028414899e-03
3.066342841711929834e-01	6.050273795016708825e-03
3.102846923160881842e-01	6.122300864005003618e-03
3.139351004609833296e-01	6.194327932993297543e-03
3.175855086058784749e-01	6.266355001981591469e-03
3.212359167507736202e-01	6.338382070969885394e-03
3.248863248956687655e-01	6.410409139958179320e-03
3.285367330405639108e-01	6.482436208946473245e-03
3.321871411854591116e-01	6.554463277934768906e-03
3.358375493303542569e-01	6.626490346923062831e-03
3.394879574752494023e-01	6.698517415911356757e-03
3.431383656201445476e-01	6.770544484899650682e-03
3.467887737650396929e-01	6.842571553887944608e-03
3.504391819099348382e-01	6.914598622876238533e-03
3.540895900548300390e-01	6.986625691864533326e-03
3.577399981997251843e-01	7.058652760852827251e-03
3.613904063446203296e-01	7.130679829841121177e-03
