x	 y
2.512559851856130955e-01	9.374521660000398326e-03
2.568115407411686313e-01	9.432722303781414241e-03
2.623670962967242226e-01	9.490922947562430156e-03
2.679226518522797584e-01	9.549123591343446071e-03
2.734782074078352943e-01	9.607324235124461986e-03
2.790337629633908856e-01	9.665524878905477901e-03
2.845893185189464214e-01	9.723725522686493816e-03
2.901448740745019572e-01	9.781926166467509731e-03
2.957004296300575485e-01	9.840126810248527381e-03
3.012559851856130844e-01	9.898327454029543296e-03
3.091262306710985674e-01	9.980777057744123423e-03
3.327396939889996630e-01	1.022815443580434892e-02
3.448712742771010697e-01	1.035524627671709566e-02
3.743551371728204846e-01	1.066412264101987070e-02
4.387763110680429346e-01	1.133900632390940147e-02
4.715579669365911331e-01	1.168243074954570387e-02
4.860527250311799108e-01	1.183427951500563326e-02
6.234385580127949078e-01	1.327354942167143989e-02
6.347460778097885337e-01	1.339200830938673190e-02
6.466925919488826224e-01	1.351716137587690228e-02
6.828106893629882768e-01	1.389553874977325632e-02
6.898704763628311643e-01	1.396949789647584234e-02
7.246652353647061728e-01	1.433401182381643935e-02
7.246676464056844846e-01	1.433403708216112252e-02
7.413334339024548747e-01	1.450862980321845908e-02
7.888039760350730178e-01	1.500593670351385925e-02
7.974147184595280491e-01	1.509614383897030232e-02
8.335103175912641493e-01	1.547428551825343751e-02
8.440479506610466531e-01	1.558467898339954000e-02
8.619543199952210966e-01	1.577226818354486929e-02
8.841346076425615763e-01	1.600463144720306805e-02
9.100671717263242311e-01	1.627630399362520880e-02
9.133731427515832113e-01	1.631093772918366935e-02
9.515678378545424643e-01	1.671106978110580357e-02
9.625434588246279954e-01	1.682605165824977572e-02
9.824465024062665197e-01	1.703455824918731140e-02
