x	 y
8.056251192461456878e-02	2.447079723261826305e-03
8.611806748017011848e-02	2.539808877617283703e-03
9.167362303572568205e-02	2.632538031972740666e-03
9.722917859128124562e-02	2.725267186328198497e-03
1.027847341468367953e-01	2.817996340683655461e-03
1.083402897023923450e-01	2.910725495039113292e-03
1.138958452579479086e-01	3.003454649394570256e-03
1.194514008135034583e-01	3.096183803750027653e-03
1.250069563690590080e-01	3.188912958105485050e-03
1.305625119246145716e-01	3.281642112460942447e-03
1.679806133632333887e-01	3.906196915179114583e-03
1.891707024896790157e-01	4.259885943353288427e-03
1.967415239476688893e-01	4.386252400236887242e-03
2.379640675013388051e-01	5.074308088977195000e-03
2.396798993568809433e-01	5.102947463633699179e-03
2.704629095577186781e-01	5.616754314432738371e-03
2.989630380857124514e-01	6.092457021568825626e-03
3.319139999449503553e-01	6.642449690681916097e-03
3.471482802581077332e-01	6.896728838199469441e-03
3.906725110139522283e-01	7.623202558352495245e-03
4.312295807556301708e-01	8.300150658803092871e-03
