D   q
0.0019932982332892092	0.0868277563993374
0.001974047202441435	0.10315681372425042
0.0025932569169950744	0.11449243239065854
0.002564131678109351	0.12762142888977276
0.0035466005061196688	0.14109503773947651
0.0031337439152319016	0.16217894263524327
0.0038127031016589106	0.1687689831027917
0.0036182420009952306	0.18657223109989649
0.004087650680755137	0.19325266631842203
0.0041772217190476375	0.20904880461190414
0.004664308278619637	0.22184344323315416
0.004693036935436662	0.2420821240891391
0.0057253456478138145	0.2513331981318064
0.0047178119092247854	0.2636640467245767
0.0055317523003854535	0.28708876646535436
0.005411237349382558	0.28908996078023874
0.005567359571033942	0.32816894468359586
0.007152720125411632	0.350017539122586
0.00694670230299299	0.36139040634462033


