x	 y
0.000000000000000000e+00	0.000000000000000000e+00
3.163120008976006304e-03	5.858444365623498659e-05
6.326240017952012608e-03	1.171688873124699732e-04
9.489360026928019345e-03	1.757533309687049801e-04
1.265248003590402522e-02	2.343377746249399464e-04
1.581560004488003282e-02	2.929222182811749668e-04
1.897872005385603869e-02	3.515066619374099602e-04
2.214184006283204456e-02	4.100911055936448993e-04
2.530496007180805043e-02	4.686755492498798927e-04
2.846808008078405630e-02	5.272599929061148319e-04
3.163120008976006564e-02	5.858444365623499336e-04
3.479432009873607151e-02	6.444288802185849270e-04
3.795744010771207738e-02	7.030133238748199204e-04
4.112056011668808325e-02	7.615977675310549137e-04
4.428368012566408912e-02	8.201822111872897987e-04
4.744680013464009499e-02	8.787666548435247920e-04
5.060992014361610086e-02	9.373510984997597854e-04
5.377304015259210673e-02	9.959355421559946703e-04
5.693616016156811260e-02	1.054519985812229664e-03
6.009928017054411847e-02	1.113104429468464657e-03
6.326240017952013128e-02	1.171688873124699867e-03
6.642552018849613715e-02	1.230273316780934861e-03
6.958864019747214302e-02	1.288857760437169854e-03
7.275176020644814889e-02	1.347442204093404847e-03
7.591488021542415476e-02	1.406026647749639841e-03
7.907800022440016063e-02	1.464611091405874834e-03
8.224112023337616650e-02	1.523195535062109827e-03
8.540424024235217237e-02	1.581779978718344604e-03
8.856736025132817824e-02	1.640364422374579597e-03
9.173048026030418411e-02	1.698948866030814591e-03
9.489360026928018998e-02	1.757533309687049584e-03
9.805672027825619586e-02	1.816117753343284577e-03
1.012198402872322017e-01	1.874702196999519571e-03
1.043829602962082076e-01	1.933286640655754564e-03
1.075460803051842135e-01	1.991871084311989341e-03
1.107092003141602193e-01	2.050455527968224334e-03
1.138723203231362252e-01	2.109039971624459327e-03
1.170354403321122311e-01	2.167624415280694321e-03
1.201985603410882369e-01	2.226208858936929314e-03
1.233616803500642428e-01	2.284793302593164308e-03
1.265248003590402626e-01	2.343377746249399735e-03
1.296879203680162684e-01	2.401962189905634728e-03
1.328510403769922743e-01	2.460546633561869721e-03
1.360141603859682802e-01	2.519131077218104715e-03
1.391772803949442860e-01	2.577715520874339708e-03
1.423404004039202919e-01	2.636299964530574701e-03
1.455035204128962978e-01	2.694884408186809695e-03
1.486666404218723037e-01	2.753468851843044688e-03
1.518297604308483095e-01	2.812053295499279681e-03
1.549928804398243154e-01	2.870637739155514675e-03
1.581560004488003213e-01	2.929222182811749668e-03
1.613191204577763271e-01	2.987806626467984662e-03
1.644822404667523330e-01	3.046391070124219655e-03
1.676453604757283389e-01	3.104975513780454215e-03
1.708084804847043447e-01	3.163559957436689208e-03
1.739716004936803506e-01	3.222144401092924201e-03
1.771347205026563565e-01	3.280728844749159195e-03
1.802978405116323624e-01	3.339313288405394188e-03
1.834609605206083682e-01	3.397897732061629181e-03
1.866240805295843741e-01	3.456482175717864175e-03
1.897872005385603800e-01	3.515066619374099168e-03
1.929503205475363858e-01	3.573651063030334162e-03
1.961134405565123917e-01	3.632235506686569155e-03
1.992765605654883976e-01	3.690819950342804148e-03
2.024396805744644035e-01	3.749404393999039142e-03
2.056028005834404093e-01	3.807988837655274135e-03
2.087659205924164152e-01	3.866573281311509128e-03
2.119290406013924211e-01	3.925157724967744122e-03
2.150921606103684269e-01	3.983742168623978681e-03
2.182552806193444328e-01	4.042326612280214108e-03
2.214184006283204387e-01	4.100911055936448668e-03
2.245815206372964445e-01	4.159495499592684095e-03
2.277446406462724504e-01	4.218079943248918655e-03
2.309077606552484563e-01	4.276664386905154082e-03
2.340708806642244622e-01	4.335248830561388642e-03
2.372340006732004680e-01	4.393833274217624069e-03
2.403971206821764739e-01	4.452417717873858628e-03
2.435602406911524798e-01	4.511002161530094055e-03
2.467233607001284856e-01	4.569586605186328615e-03
2.498864807091044915e-01	4.628171048842564042e-03
2.530496007180805251e-01	4.686755492498799469e-03
2.562127207270565310e-01	4.745339936155034029e-03
2.593758407360325369e-01	4.803924379811269456e-03
2.625389607450085427e-01	4.862508823467504016e-03
2.657020807539845486e-01	4.921093267123739443e-03
2.688652007629605545e-01	4.979677710779974002e-03
2.720283207719365604e-01	5.038262154436209429e-03
2.751914407809125662e-01	5.096846598092443989e-03
2.783545607898885721e-01	5.155431041748679416e-03
2.815176807988645780e-01	5.214015485404913976e-03
2.846808008078405838e-01	5.272599929061149403e-03
2.878439208168165897e-01	5.331184372717383962e-03
2.910070408257925956e-01	5.389768816373619389e-03
2.941701608347686014e-01	5.448353260029853949e-03
2.973332808437446073e-01	5.506937703686089376e-03
3.004964008527206132e-01	5.565522147342323936e-03
3.036595208616966191e-01	5.624106590998559363e-03
3.068226408706726249e-01	5.682691034654793923e-03
3.099857608796486308e-01	5.741275478311029350e-03
3.131488808886246367e-01	5.799859921967263909e-03
