x	 y
2.365342135808448654e-01	1.093514981843629261e-02
2.420897691364004289e-01	1.099743761865009696e-02
2.476453246919559925e-01	1.105972541886389958e-02
2.532008802475115283e-01	1.112201321907770393e-02
2.587564358030670641e-01	1.118430101929150655e-02
2.643119913586226555e-01	1.124658881950531090e-02
2.698675469141781913e-01	1.130887661971911352e-02
2.754231024697337271e-01	1.137116441993291788e-02
2.809786580252893184e-01	1.143345222014672050e-02
2.865342135808448543e-01	1.149574002036052311e-02
2.947602559201610295e-01	1.158796879508121498e-02
3.130018166998499995e-01	1.179248959989919431e-02
3.828646417175780581e-01	1.257577790357290379e-02
4.751954810832313414e-01	1.361097318124940975e-02
6.004154728427179011e-01	1.501491519055743462e-02
6.241493794957280183e-01	1.528101510101867108e-02
6.901291317312369111e-01	1.602076715359096459e-02
7.012566423533416193e-01	1.614552662212215967e-02
7.779967926281603496e-01	1.700592214888728762e-02
7.861076518048178974e-01	1.709685951255971587e-02
8.249089434258954912e-01	1.753189199065533638e-02
8.556330592594724171e-01	1.787636475663710242e-02
8.633710669411995831e-01	1.796312178241291774e-02
8.753133049190260362e-01	1.809701581440125578e-02
9.014489517148775999e-01	1.839004356469538942e-02
9.268814241550104027e-01	1.867518746190831996e-02
9.849953553973072040e-01	1.932674947090292500e-02
1.006683889473012128e+00	1.956991706484172144e-02
1.015455636555127938e+00	1.966826417420155376e-02
1.022681033370497428e+00	1.974927390739576738e-02
1.035857004948128379e+00	1.989700031874080954e-02
1.049398787741134154e+00	2.004882813374771200e-02
1.071744025918164311e+00	2.029935856538184202e-02
1.103161396446844300e+00	2.065160396715386149e-02
1.128945012077038568e+00	2.094068481300321097e-02
1.128975945551477844e+00	2.094103163305685578e-02
1.148122742722227585e+00	2.115570177089991233e-02
1.220117294266912733e+00	2.196289057465750094e-02
1.274164773088984459e+00	2.256886031598472064e-02
