x	 y
1.722107589792559179e-01	6.909088060354538069e-03
1.858575021470838251e-01	7.456594794791045026e-03
1.904242515438304140e-01	7.639812579316887162e-03
1.973831864086510457e-01	7.919004739390398187e-03
2.088141812563827082e-01	8.377615748879942148e-03
2.096321891268533855e-01	8.410434188590934154e-03
2.108433644755280945e-01	8.459026490199292314e-03
2.801999480684459476e-01	1.124160956717494379e-02
2.865342135808448543e-01	1.149574002036052311e-02
2.920897691364003901e-01	1.171862866439784753e-02
2.976453246919559814e-01	1.194151730843517542e-02
3.032008802475115172e-01	1.216440595247250157e-02
3.087564358030670530e-01	1.238729459650982773e-02
3.143119913586226444e-01	1.261018324054715561e-02
3.198675469141781802e-01	1.283307188458448177e-02
3.254231024697337160e-01	1.305596052862180792e-02
3.309786580252893073e-01	1.327884917265913581e-02
3.365342135808448432e-01	1.350173781669646196e-02
