x	 y
-9.837126539852230067e+00	-7.666425277231438962e-01
-8.720459873185562927e+00	-6.796166922325321824e-01
-7.603793206518897563e+00	-5.925908567419204687e-01
-6.487126539852230422e+00	-5.055650212513087549e-01
-5.370459873185564170e+00	-4.185391857606970967e-01
-4.253793206518897918e+00	-3.315133502700853829e-01
-3.137126539852230778e+00	-2.444875147794736137e-01
-2.020459873185564525e+00	-1.574616792888619277e-01
-9.037932065188982733e-01	-7.043584379825024167e-02
1.269469437260950795e-01	9.893430305143068731e-03
1.287340565540808501e-01	1.003270641287869712e-02
1.383560517963755565e-01	1.078258298754800060e-02
1.412495980480288904e-01	1.100808741747115807e-02
1.452373961732232321e-01	1.131887081772154496e-02
1.482733820406728353e-01	1.155547607741034405e-02
1.521921756390273439e-01	1.186088170757039831e-02
1.590292047655493257e-01	1.239371589145925497e-02
1.628734601477697108e-01	1.269331249128941366e-02
2.128734601477696997e-01	1.658999169236157964e-02
