x	 y
-9.806163149898441844e+00	-3.346103907745034967e-01
-8.689496483231774704e+00	-2.965069792784317260e-01
-7.572829816565109340e+00	-2.584035677823600108e-01
-6.456163149898442200e+00	-2.203001562862882401e-01
-5.339496483231775947e+00	-1.821967447902164972e-01
-4.222829816565109695e+00	-1.440933332941447265e-01
-3.106163149898442555e+00	-1.059899217980729558e-01
-1.989496483231776303e+00	-6.788651030200119896e-02
-8.728298165651100504e-01	-2.978309880592945602e-02
8.483924233275778881e-02	2.894923488017929654e-03
9.047681823227582409e-02	3.087291435187785801e-03
9.698163006870064162e-02	3.309251604239558595e-03
1.022526740815663249e-01	3.489112582480866000e-03
1.051892227041961864e-01	3.589314839686497550e-03
1.076844895321913270e-01	3.674459477363748068e-03
1.168602831600508984e-01	3.987560110562583630e-03
1.195194310454794351e-01	4.078296772748308402e-03
1.272304153409704042e-01	4.341414510943089958e-03
1.314390211983912649e-01	4.485022487787941950e-03
1.365578958336092774e-01	4.659691072823031119e-03
1.397904301684158579e-01	4.769993090077642543e-03
1.512957798808125531e-01	5.162583903060623779e-03
1.528896072862560296e-01	5.216969211851664803e-03
1.611312638578633050e-01	5.498194792529804455e-03
1.692472848380136008e-01	5.775133378008089242e-03
1.721647887229939278e-01	5.874685781952083963e-03
1.826183309284641620e-01	6.231386337396787808e-03
1.938368501015573231e-01	6.614189787333151285e-03
2.438368501015573120e-01	8.320312690142333753e-03
