x	 y
1.438368501015573342e-01	-1.823200550593595537e-05
1.493924056571128978e-01	7.187037492539655181e-04
1.549479612126684613e-01	1.455639504013863522e-03
1.605035167682239972e-01	2.192575258773761526e-03
1.660590723237795607e-01	2.929511013533659530e-03
1.716146278793350965e-01	3.666446768293557534e-03
1.771701834348906601e-01	4.403382523053455538e-03
1.827257389904462237e-01	5.140318277813357012e-03
1.882812945460017595e-01	5.877254032573255016e-03
1.938368501015573231e-01	6.614189787333153020e-03
2.041494173636637655e-01	7.982135704319427011e-03
2.170609480637684940e-01	9.694830056205139268e-03
2.181794677415278827e-01	9.843199941934954039e-03
2.266519932890521949e-01	1.096706720357067816e-02
2.293049228308604859e-01	1.131897415772979698e-02
2.354926792567909044e-01	1.213977036909221624e-02
2.470290082715976276e-01	1.367004636843553722e-02
2.561423118277562083e-01	1.487891183064802419e-02
2.620441683993559590e-01	1.566178387352179513e-02
