x	 y
9.744581281518717442e-02	2.694169303386177022e-03
1.030013683707427241e-01	3.806654634537984250e-03
1.085569239262982877e-01	4.919139965689798416e-03
1.141124794818538513e-01	6.031625296841609113e-03
1.196680350374094010e-01	7.144110627993419810e-03
1.252235905929649507e-01	8.256595959145230507e-03
1.307791461485205142e-01	9.369081290297044673e-03
1.363347017040760778e-01	1.048156662144885537e-02
1.418902572596316136e-01	1.159405195260066260e-02
1.474458128151871772e-01	1.270653728375247676e-02
1.677570304759629094e-01	1.677380499073250625e-02
1.686759358012614174e-01	1.695781335585264116e-02
1.721658389189557048e-01	1.765665724045629992e-02
1.791236012972580727e-01	1.904993078548653657e-02
1.795604073478968277e-01	1.913740004378745169e-02
1.838707002948216929e-01	2.000052482554323663e-02
1.930084140224343214e-01	2.183032787234527594e-02
1.971067457173906468e-01	2.265100797305529684e-02
2.028934637285154940e-01	2.380978297557520551e-02
2.056156343066787018e-01	2.435489044625313571e-02
2.198201802941099070e-01	2.719931327465707066e-02
2.275560751090175138e-01	2.874840578554232334e-02
2.277228488106990412e-01	2.878180177895599268e-02
2.496011794397660355e-01	3.316287972004274692e-02
2.618915022296112727e-01	3.562398440743099609e-02
2.670229876884371301e-01	3.665155082142425996e-02
2.680672420580035853e-01	3.686066000168836121e-02
2.852089150723748356e-01	4.029323476206835702e-02
2.932910971161729052e-01	4.191167037620465580e-02
