x	 y
0.000000000000000000e+00	0.000000000000000000e+00
2.323108137937323400e-03	4.026883587700135689e-09
4.646216275874646799e-03	4.669492212347793240e-08
6.969324413811969765e-03	1.958148320913190815e-07
9.292432551749293598e-03	5.414648088605324852e-07
1.161554068968661743e-02	1.191786589632460359e-06
1.393864882762393953e-02	2.270628920849483199e-06
1.626175696556126510e-02	3.915962716506475866e-06
1.858486510349858720e-02	6.278715669748631968e-06
2.090797324143590930e-02	9.521866632566473111e-06
2.323108137937323486e-02	1.381971462017767712e-05
2.555418951731055696e-02	1.935727210706369590e-05
2.787729765524787906e-02	2.632975061763288078e-05
3.020040579318520463e-02	3.494211713475146148e-05
3.252351393112253020e-02	4.540870628697435684e-05
3.484662206905984883e-02	5.795287741875095359e-05
3.716973020699717439e-02	7.280670842581237737e-05
3.949283834493449996e-02	9.021072016423754868e-05
4.181594648287181859e-02	1.104136266158543123e-04
4.413905462080914416e-02	1.336721069969253072e-04
4.646216275874646973e-02	1.602505967465627196e-04
4.878527089668378836e-02	1.904210949009637677e-04
5.110837903462111392e-02	2.244629857995336989e-04
5.343148717255843949e-02	2.626628734136748672e-04
5.575459531049575812e-02	3.053144268625714920e-04
5.807770344843308369e-02	3.527182358998796202e-04
6.040081158637040926e-02	4.051816753333379261e-04
6.272391972430772789e-02	4.630187774851517168e-04
6.504702786224506039e-02	5.265501119214485411e-04
6.737013600018237902e-02	5.961026717793637374e-04
6.969324413811969765e-02	6.720097661044058214e-04
7.201635227605703016e-02	7.546109176817094449e-04
7.433946041399434879e-02	8.442517659050923504e-04
7.666256855193166742e-02	9.412839742793452499e-04
7.898567668986899992e-02	1.046065142195417002e-03
8.130878482780631855e-02	1.158958720656378186e-03
8.363189296574363718e-02	1.280333931665176899e-03
8.595500110368096969e-02	1.410565691014057949e-03
8.827810924161828832e-02	1.550034534240783820e-03
9.060121737955560695e-02	1.699126545538983584e-03
9.292432551749293945e-02	1.858233289429480749e-03
9.524743365543025808e-02	2.027751745016775214e-03
9.757054179336757671e-02	2.208084242670198521e-03
9.989364993130490922e-02	2.399638402982899599e-03
1.022167580692422278e-01	2.602827077874061198e-03
1.045398662071795465e-01	2.818068293710643876e-03
1.068629743451168790e-01	3.045785196334762322e-03
1.091860824830541976e-01	3.286405997891640469e-03
1.115091906209915162e-01	3.540363925361058543e-03
1.138322987589288487e-01	3.808097170702387426e-03
1.161554068968661674e-01	4.090048842529852950e-03
1.184785150348034999e-01	4.386666919240615921e-03
1.208016231727408185e-01	4.698404203523605729e-03
1.231247313106781371e-01	5.025718278182031429e-03
1.254478394486154558e-01	5.369071463206924640e-03
1.277709475865527744e-01	5.728930774043246299e-03
1.300940557244901208e-01	6.105767880993815018e-03
1.324171638624274394e-01	6.500059069709792497e-03
1.347402720003647580e-01	6.912285202719714063e-03
1.370633801383020767e-01	7.342931681951841809e-03
1.393864882762393953e-01	7.792488412207495760e-03
1.417095964141767139e-01	8.261449765545403681e-03
1.440327045521140603e-01	8.750314546539494573e-03
1.463558126900513789e-01	9.259585958374618245e-03
1.486789208279886976e-01	9.789771569746856528e-03
1.510020289659260162e-01	1.034138328253664946e-02
1.533251371038633348e-01	1.091493730022493995e-02
1.556482452418006812e-01	1.151095409702403323e-02
1.579713533797379998e-01	1.212995838769631053e-02
1.602944615176753185e-01	1.277247909803549096e-02
1.626175696556126371e-01	1.343904933598619351e-02
1.649406777935499557e-01	1.413020636337900676e-02
1.672637859314872744e-01	1.484649156825928497e-02
1.695868940694246207e-01	1.558845043778894941e-02
1.719100022073619394e-01	1.635663253170159884e-02
1.742331103452992580e-01	1.715159145629227555e-02
1.765562184832365766e-01	1.797388483892386341e-02
1.788793266211738953e-01	1.882407430303317114e-02
1.812024347591112139e-01	1.970272544362041550e-02
1.835255428970485603e-01	2.061040780320659571e-02
1.858486510349858789e-01	2.154769484824382852e-02
1.881717591729231975e-01	2.251516394596464465e-02
1.904948673108605162e-01	2.351339634165646245e-02
1.928179754487978348e-01	2.454297713634841574e-02
1.951410835867351534e-01	2.560449526489801814e-02
1.974641917246724998e-01	2.669854347446580164e-02
1.997872998626098184e-01	2.782571830336641114e-02
2.021104080005471371e-01	2.898662006028540974e-02
2.044335161384844557e-01	3.018185280385100866e-02
2.067566242764217743e-01	3.141202432255083693e-02
2.090797324143590930e-01	3.267774611498398124e-02
2.114028405522964393e-01	3.397963337043902188e-02
2.137259486902337580e-01	3.531830494978897839e-02
2.160490568281710766e-01	3.669438336669479661e-02
2.183721649661083952e-01	3.810849476910885963e-02
2.206952731040457139e-01	3.956126892107066084e-02
2.230183812419830325e-01	4.105333918478690919e-02
2.253414893799203789e-01	4.258534250298874613e-02
2.276645975178576975e-01	4.415791938155874674e-02
2.299877056557950161e-01	4.577171387242120332e-02
