x	 y
-9.886742073260020192e+00	-1.645628410117896845e+00
-8.770075406593353051e+00	-1.459761480680302093e+00
-7.653408739926686799e+00	-1.273894551242707562e+00
-6.536742073260020547e+00	-1.088027621805113032e+00
-5.420075406593353406e+00	-9.021606923675182799e-01
-4.303408739926686266e+00	-7.162937629299236386e-01
-3.186742073260020014e+00	-5.304268334923289974e-01
-2.070075406593353762e+00	-3.445599040547345226e-01
-9.534087399266866214e-01	-1.586929746171397981e-01
7.124381491048686899e-02	1.185839025567090796e-02
7.785433189424431633e-02	1.295869756352111685e-02
8.743532323836504527e-02	1.455343437734191517e-02
9.013253900595000201e-02	1.500238053801506224e-02
9.591267259534637379e-02	1.596447219353763422e-02
9.686979827886441075e-02	1.612378384596870051e-02
1.127173461731656584e-01	1.876157644259167714e-02
1.132579267399804190e-01	1.885155499489092612e-02
1.632579267399804079e-01	2.717395482045486046e-02
