x	 y
1.166401112165132842e-01	0.000000000000000000e+00
1.177850364128696647e-01	4.118944768003660051e-04
1.189299616092260453e-01	8.237889536007250713e-04
1.200748868055824259e-01	1.235683430401091076e-03
1.212198120019388065e-01	1.647577907201450143e-03
1.223647371982951870e-01	2.059472384001816148e-03
1.235096623946515676e-01	2.471366860802175214e-03
1.246545875910079482e-01	2.883261337602541219e-03
1.257995127873643426e-01	3.295155814402907224e-03
1.269444379837207093e-01	3.707050291203266290e-03
1.280893631800771038e-01	4.118944768003632295e-03
1.292342883764334704e-01	4.530839244803991361e-03
1.303792135727898649e-01	4.942733721604357366e-03
1.315241387691462316e-01	5.354628198404716433e-03
1.326690639655026260e-01	5.766522675205082438e-03
1.338139891618589927e-01	6.178417152005441504e-03
1.349589143582153872e-01	6.590311628805807509e-03
1.361038395545717539e-01	7.002206105606166575e-03
1.372487647509281483e-01	7.414100582406532580e-03
1.383936899472845150e-01	7.825995059206891646e-03
1.395386151436409095e-01	8.237889536007257651e-03
1.406835403399973039e-01	8.649784012807623657e-03
1.418284655363536706e-01	9.061678489607982723e-03
1.429733907327100373e-01	9.473572966408341789e-03
1.441183159290664317e-01	9.885467443208707794e-03
1.452632411254228262e-01	1.029736192000907380e-02
1.464081663217791929e-01	1.070925639680943287e-02
1.475530915181355873e-01	1.112115087360979887e-02
1.486980167144919540e-01	1.153304535041015794e-02
1.498429419108483485e-01	1.194493982721052394e-02
1.509878671072047152e-01	1.235683430401088301e-02
1.521327923035611096e-01	1.276872878081124901e-02
1.532777174999174763e-01	1.318062325761160808e-02
1.544226426962738707e-01	1.359251773441197408e-02
1.555675678926302374e-01	1.400441221121233315e-02
1.567124930889866319e-01	1.441630668801269916e-02
1.578574182853429986e-01	1.482820116481305822e-02
1.590023434816993930e-01	1.524009564161342423e-02
1.601472686780557875e-01	1.565199011841379023e-02
1.612921938744121542e-01	1.606388459521414930e-02
1.624371190707685209e-01	1.647577907201450836e-02
1.635820442671249153e-01	1.688767354881487437e-02
1.647269694634813098e-01	1.729956802561524037e-02
1.658718946598376764e-01	1.771146250241559944e-02
1.670168198561940431e-01	1.812335697921595851e-02
1.681617450525504376e-01	1.853525145601632451e-02
1.693066702489068320e-01	1.894714593281669052e-02
1.704515954452631987e-01	1.935904040961704958e-02
1.715965206416195654e-01	1.977093488641740865e-02
1.727414458379759599e-01	2.018282936321777465e-02
1.738863710343323543e-01	2.059472384001814066e-02
1.750312962306887210e-01	2.100661831681849973e-02
1.761762214270451155e-01	2.141851279361887267e-02
1.773211466234014821e-01	2.183040727041923174e-02
1.784660718197578766e-01	2.224230174721959080e-02
1.796109970161142710e-01	2.265419622401996375e-02
1.807559222124706377e-01	2.306609070082032281e-02
1.819008474088270044e-01	2.347798517762068188e-02
1.830457726051833989e-01	2.388987965442104094e-02
1.841906978015397933e-01	2.430177413122141389e-02
1.853356229978961600e-01	2.471366860802177295e-02
1.864805481942525267e-01	2.512556308482213202e-02
1.876254733906089212e-01	2.553745756162249109e-02
1.887703985869653156e-01	2.594935203842286403e-02
1.899153237833216823e-01	2.636124651522322310e-02
1.910602489796780490e-01	2.677314099202358216e-02
1.922051741760344434e-01	2.718503546882394123e-02
1.933500993723908379e-01	2.759692994562431417e-02
1.944950245687472046e-01	2.800882442242467324e-02
1.956399497651035713e-01	2.842071889922503231e-02
1.967848749614599657e-01	2.883261337602539137e-02
1.979298001578163602e-01	2.924450785282576432e-02
1.990747253541727269e-01	2.965640232962612338e-02
2.002196505505290935e-01	3.006829680642648245e-02
2.013645757468854880e-01	3.048019128322684151e-02
2.025095009432418824e-01	3.089208576002721446e-02
2.036544261395982769e-01	3.130398023682757352e-02
2.047993513359546436e-01	3.171587471362793259e-02
2.059442765323110103e-01	3.212776919042829166e-02
2.070892017286674047e-01	3.253966366722866460e-02
2.082341269250237992e-01	3.295155814402902367e-02
2.093790521213801659e-01	3.336345262082938273e-02
2.105239773177365326e-01	3.377534709762974180e-02
2.116689025140929270e-01	3.418724157443011474e-02
2.128138277104493215e-01	3.459913605123047381e-02
2.139587529068056881e-01	3.501103052803083288e-02
2.151036781031620548e-01	3.542292500483119194e-02
2.162486032995184493e-01	3.583481948163156489e-02
2.173935284958748437e-01	3.624671395843192395e-02
2.185384536922312104e-01	3.665860843523228302e-02
2.196833788885875771e-01	3.707050291203264208e-02
2.208283040849439716e-01	3.748239738883301503e-02
2.219732292813003660e-01	3.789429186563337409e-02
2.231181544776567327e-01	3.830618634243373316e-02
2.242630796740130994e-01	3.871808081923409223e-02
2.254080048703694938e-01	3.912997529603446517e-02
2.265529300667258883e-01	3.954186977283482424e-02
2.276978552630822827e-01	3.995376424963519718e-02
2.288427804594386494e-01	4.036565872643555625e-02
2.299877056557950161e-01	4.077755320323591531e-02
