x	 y
-9.852554187184813017e+00	-8.490702091118347283e-01
-8.735887520518145877e+00	-7.528384724309941101e-01
-7.619220853851479625e+00	-6.566067357501536028e-01
-6.502554187184813372e+00	-5.603749990693130956e-01
-5.385887520518146232e+00	-4.641432623884724773e-01
-4.269220853851479092e+00	-3.679115257076318590e-01
-3.152554187184812839e+00	-2.716797890267912963e-01
-2.035887520518146587e+00	-1.754480523459507613e-01
-9.192208538514794469e-01	-7.921631566511015687e-02
7.845944916940161828e-02	6.761452882919688143e-03
8.840156700337382933e-02	7.618241478843899850e-03
9.592148874478451104e-02	8.266290847990133764e-03
9.901847067549053583e-02	8.533181549179109232e-03
1.040721931762528807e-01	8.968699602568424092e-03
1.124800071392651202e-01	9.693265458702832182e-03
1.137575711952558966e-01	9.803362958251200104e-03
1.293747713929534193e-01	1.114921695566922950e-02
1.300333883138677371e-01	1.120597503039189036e-02
1.471152722526112844e-01	1.267805206669563554e-02
1.474458128151871772e-01	1.270653728375247850e-02
1.974458128151871938e-01	1.701542101573041629e-02
