D   q
0.002041502350640858	0.09047681823227582
0.002340140888025139	0.08483924233275779
0.0024442440162553355	0.09698163006870064
0.0033033898694395645	0.10225267408156632
0.0031783256155983597	0.10518922270419619
0.0030153892794029004	0.10768448953219133
0.003950857220182531	0.1168602831600509
0.00371192474311217	0.11951943104547944
0.004140808805311205	0.1272304153409704
0.004701490978463513	0.13143902119839126
0.004147722421460609	0.13655789583360928
0.004162822158083937	0.13979043016841586
0.004802036941672784	0.15129577988081255
0.0048806177109312465	0.15288960728625603
0.007013093845586176	0.1611312638578633
0.006078361155328786	0.1692472848380136
0.005901055275065378	0.17216478872299393
0.007233605045880471	0.18261833092846416
0.007551584527207562	0.19383685010155732
0.008054011214257977	0.20414941736366377
0.009115906445037228	0.2170609480637685
0.009436020473869027	0.21817946774152788
0.0106018154917822	0.2266519932890522
0.011864556073227317	0.22930492283086049
0.014061187509286954	0.2354926792567909
0.0127369201249979	0.24702900827159763
0.013062108242404207	0.2561423118277562
0.017099227587431803	0.26204416839935596
