D	q
3.412891435418651583e-03	2.861739772606120003e-01
3.424866493086787481e-03	2.868587865660403580e-01
3.436841550754923379e-03	2.875435958714686602e-01
3.448816608423058410e-03	2.882284051768969624e-01
3.460791666091194308e-03	2.889132144823252646e-01
3.472766723759329339e-03	2.895980237877535668e-01
3.484741781427466104e-03	2.902828330931819245e-01
3.496716839095601135e-03	2.909676423986102267e-01
3.508691896763737033e-03	2.916524517040385289e-01
3.520666954431872064e-03	2.923372610094668311e-01
3.532642012100007962e-03	2.930220703148951333e-01
3.544617069768144727e-03	2.937068796203234911e-01
3.556592127436278891e-03	2.943916889257517377e-01
3.568567185104415656e-03	2.950764982311800955e-01
3.580542242772550687e-03	2.957613075366083977e-01
3.592517300440685717e-03	2.964461168420366999e-01
3.604492358108822483e-03	2.971309261474650576e-01
3.616467415776956646e-03	2.978157354528933043e-01
3.628442473445093411e-03	2.985005447583216620e-01
3.640417531113229310e-03	2.991853540637499642e-01
3.652392588781364340e-03	2.998701633691782664e-01
3.664367646449500238e-03	3.005549726746065686e-01
3.676342704117635269e-03	3.012397819800348708e-01
3.688317761785772034e-03	3.019245912854632286e-01
3.700292819453906198e-03	3.026094005908914752e-01
3.712267877122042963e-03	3.032942098963198330e-01
3.724242934790177994e-03	3.039790192017481352e-01
3.736217992458313892e-03	3.046638285071764374e-01
3.748193050126449790e-03	3.053486378126047951e-01
3.760168107794584821e-03	3.060334471180330418e-01
3.772143165462720719e-03	3.067182564234613995e-01
3.784118223130856617e-03	3.074030657288897017e-01
3.796093280798991648e-03	3.080878750343180039e-01
3.808068338467128413e-03	3.087726843397463616e-01
3.820043396135262576e-03	3.094574936451746083e-01
3.832018453803399342e-03	3.101423029506029660e-01
3.843993511471534372e-03	3.108271122560312683e-01
3.855968569139670270e-03	3.115119215614595705e-01
3.867943626807805301e-03	3.121967308668878727e-01
3.879918684475941199e-03	3.128815401723161749e-01
3.891893742144077097e-03	3.135663494777445326e-01
3.903868799812212128e-03	3.142511587831727793e-01
3.915843857480347592e-03	3.149359680886011370e-01
3.927818915148484358e-03	3.156207773940294392e-01
3.939793972816619388e-03	3.163055866994577414e-01
3.951769030484756154e-03	3.169903960048860991e-01
3.963744088152889450e-03	3.176752053103143458e-01
3.975719145821026215e-03	3.183600146157427035e-01
