x	 y
7.542745552986983293e-02	0.000000000000000000e+00
7.979856947075876505e-02	6.496213708066258218e-05
8.416968341164769718e-02	1.299242741613251644e-04
8.854079735253662931e-02	1.948864112419877465e-04
9.291191129342557531e-02	2.598485483226505455e-04
9.728302523431450743e-02	3.248106854033131277e-04
1.016541391752034396e-01	3.897728224839759267e-04
1.060252531160923717e-01	4.547349595646385089e-04
1.103963670569813038e-01	5.196970966453010911e-04
1.147674809978702359e-01	5.846592337259636733e-04
1.191385949387591681e-01	6.496213708066262554e-04
1.235097088796481002e-01	7.145835078872888376e-04
1.278808228205370323e-01	7.795456449679514198e-04
1.322519367614259644e-01	8.445077820486140020e-04
1.366230507023148966e-01	9.094699191292763673e-04
1.409941646432038564e-01	9.744320562099396000e-04
1.453652785840927608e-01	1.039394193290601965e-03
1.497363925249817207e-01	1.104356330371264764e-03
1.541075064658706251e-01	1.169318467451927130e-03
1.584786204067595849e-01	1.234280604532589929e-03
1.628497343476484893e-01	1.299242741613252294e-03
1.672208482885374492e-01	1.364204878693915093e-03
1.715919622294263813e-01	1.429167015774577892e-03
1.759630761703153135e-01	1.494129152855240257e-03
1.803341901112042456e-01	1.559091289935903056e-03
1.847053040520931777e-01	1.624053427016565422e-03
1.890764179929821098e-01	1.689015564097228221e-03
1.934475319338710420e-01	1.753977701177890586e-03
1.978186458747600018e-01	1.818939838258553819e-03
2.021897598156489062e-01	1.883901975339215750e-03
2.065608737565378661e-01	1.948864112419878983e-03
2.109319876974267705e-01	2.013826249500540698e-03
2.153031016383157303e-01	2.078788386581204364e-03
2.196742155792046347e-01	2.143750523661866296e-03
2.240453295200935946e-01	2.208712660742529095e-03
2.284164434609824990e-01	2.273674797823191027e-03
2.327875574018714588e-01	2.338636934903854693e-03
2.371586713427603632e-01	2.403599071984516625e-03
2.415297852836493231e-01	2.468561209065179424e-03
2.459008992245382275e-01	2.533523346145842223e-03
2.502720131654271873e-01	2.598485483226505022e-03
2.546431271063161472e-01	2.663447620307167821e-03
2.590142410472050516e-01	2.728409757387829752e-03
2.633853549880940115e-01	2.793371894468493419e-03
2.677564689289829158e-01	2.858334031549155350e-03
2.721275828698718757e-01	2.923296168629818149e-03
2.764986968107607801e-01	2.988258305710480948e-03
2.808698107516497400e-01	3.053220442791143747e-03
2.852409246925386443e-01	3.118182579871805679e-03
2.896120386334276042e-01	3.183144716952468478e-03
2.939831525743165086e-01	3.248106854033131277e-03
2.983542665152054685e-01	3.313068991113794076e-03
3.027253804560943728e-01	3.378031128194456008e-03
3.070964943969833327e-01	3.442993265275118807e-03
3.114676083378722371e-01	3.507955402355781606e-03
3.158387222787611970e-01	3.572917539436444405e-03
3.202098362196501569e-01	3.637879676517107204e-03
3.245809501605390612e-01	3.702841813597769136e-03
3.289520641014280211e-01	3.767803950678432802e-03
3.333231780423169255e-01	3.832766087759094734e-03
3.376942919832058854e-01	3.897728224839757533e-03
3.420654059240947897e-01	3.962690361920419464e-03
3.464365198649837496e-01	4.027652499001083131e-03
3.508076338058726540e-01	4.092614636081745062e-03
3.551787477467616139e-01	4.157576773162407861e-03
3.595498616876505737e-01	4.222538910243070660e-03
3.639209756285394781e-01	4.287501047323733459e-03
3.682920895694284380e-01	4.352463184404396258e-03
3.726632035103173424e-01	4.417425321485058190e-03
3.770343174512063023e-01	4.482387458565721856e-03
3.814054313920952066e-01	4.547349595646383788e-03
3.857765453329841665e-01	4.612311732727046587e-03
3.901476592738730709e-01	4.677273869807708519e-03
3.945187732147620308e-01	4.742236006888372185e-03
3.988898871556509351e-01	4.807198143969034117e-03
4.032610010965398950e-01	4.872160281049696916e-03
4.076321150374287994e-01	4.937122418130358847e-03
4.120032289783177593e-01	5.002084555211022514e-03
4.163743429192066636e-01	5.067046692291684445e-03
4.207454568600956235e-01	5.132008829372347244e-03
4.251165708009845279e-01	5.196970966453009176e-03
4.294876847418734878e-01	5.261933103533672842e-03
4.338587986827624476e-01	5.326895240614335642e-03
4.382299126236513520e-01	5.391857377694997573e-03
4.426010265645403119e-01	5.456819514775660372e-03
4.469721405054292163e-01	5.521781651856323171e-03
4.513432544463181761e-01	5.586743788936985970e-03
4.557143683872070805e-01	5.651705926017647902e-03
4.600854823280960404e-01	5.716668063098311568e-03
4.644565962689849448e-01	5.781630200178973500e-03
4.688277102098739046e-01	5.846592337259636299e-03
4.731988241507628090e-01	5.911554474340298231e-03
4.775699380916517689e-01	5.976516611420961897e-03
4.819410520325406733e-01	6.041478748501623829e-03
4.863121659734296331e-01	6.106440885582286628e-03
4.906832799143185375e-01	6.171403022662948559e-03
4.950543938552074974e-01	6.236365159743612226e-03
4.994255077960964573e-01	6.301327296824275025e-03
5.037966217369853617e-01	6.366289433904936956e-03
5.081677356778743215e-01	6.431251570985599755e-03
